End of Run Costs
MLam	STLam
45.4905030925362	47.168658531545965
45.71414502045076	45.353293072319346
47.528574503159476	47.371785246144874
47.562446289613696	47.62131881413907
46.86251671896353	46.57627182800069
47.197889573661705	46.845794371625146
47.21843273308902	47.6253165109829
47.436411473617774	48.17465595387994
47.01226547534241	47.07184459085634
47.830793916483465	46.93752217647873
46.2512525139759	46.93643107511176
46.30960743916713	47.93985650200699
47.77387786633161	46.934091968742315
47.42564491048011	47.86989501300363
47.07127888851243	47.04394998448741
48.793951702856546	46.36725657265752
47.13417601977034	45.312162821901
47.730658129627834	47.312980183204274
48.25146048389845	47.064764828538145
46.07726159847609	47.51831880871198
46.32380763850381	46.79075514215092
49.274397351723245	47.6324304340855
46.75529464525113	47.35383037795889
45.68338274785356	46.729376546170066
47.6304547506048	47.84385345381929
45.77454980370597	46.79435355656114
47.3877841717777	46.42215068364915
46.133773740477935	46.269067178958004
46.05042924992842	46.98058302126556
46.51795307721991	47.35472365982057
47.52224195500027	48.28569807295527
47.479596488937915	47.762914788006604
47.887845974187506	46.962719630547625
47.370680574547876	46.997182450656254
45.430685974371926	46.82733210336868
48.39069285414069	47.665683740506736
45.57471716462521	45.28216381710305
47.27941788173259	46.841719196083694
47.51096763001517	47.41843149989077
46.07305416515641	46.965173565727326
46.873501448353956	46.169984978575435
46.17555513513615	47.245311292488864
45.45545636990594	46.00992757522664
47.35072348105402	46.35183385546575
47.069559936315834	47.461452527815304
47.81554853584156	47.156396500663156
47.34605830272837	46.77269934129941
47.95767572299824	47.30889258761483
46.95110981258757	47.33302765308738
46.97707517793132	46.10896041126696
46.26516945450747	46.25275310737505
47.72944119668612	48.07083713652183
45.99181300411246	47.515754627827405
47.3722157038192	48.06177064833046
48.62280405814833	47.37833960977913
46.77715452163104	47.01292108807887
46.74163562523895	46.55092069130882
46.740217635270184	45.34928930541056
47.38543199971848	45.2350886941327
47.55338560624933	47.37968103503217
46.117708495119324	47.16849741975188
46.85256868644948	47.298096871728326
47.15856950779399	48.288632053651256
47.18955913006096	46.24070464512275
48.20510992251512	45.574931558929464
46.46522528421149	45.82212615674839
46.101976844132565	45.97827603297318
46.76580546081001	46.83891183269365
45.72677581152015	45.422632778231026
47.81915663536881	46.02850284195088
47.37623962035008	46.026279671583325
46.900283547354164	47.619795913102664
47.12245815271055	45.50461477538141
47.954111440210454	48.33526593829259
46.61767628455858	46.010271937702974
46.61403321527241	46.639689320560734
45.94976990296095	46.502050403580974
46.350646468034576	46.17400066320556
46.52512362054358	46.06045952695662
47.906685572926015	45.83952500480403
49.110980753658104	48.330621915489004
47.56690936016307	46.330533257398585
46.61194178266703	46.447861236018596
47.85449666124962	47.584633959435415
