End of Run Costs
MLam	STLam
936	1288
1184	1184
1240	1176
1256	1288
1296	1240
1280	1160
1064	1024
1016	1104
1304	1248
1224	1264
1152	1320
1344	1136
1232	1272
1272	1280
1064	1200
1064	944
1288	1264
1120	1160
1240	1184
1208	1224
1264	1248
1104	1208
1168	1320
1216	1192
1192	1152
1232	1136
1104	1200
1304	1336
1112	1312
1264	1080
1344	1120
1256	1144
1104	1264
1264	1168
1248	1256
1296	1280
1152	1152
1040	1192
1016	1232
1056	1312
1248	1064
1184	1216
1144	960
1288	1072
1248	1128
1296	1272
1304	1344
1024	1096
1272	1328
1176	1312
1048	1264
1160	1240
1128	1240
1256	1136
1056	1144
1232	1264
1168	1240
1128	1192
1072	1032
1224	1368
1264	1288
1248	1344
1312	1240
1328	1192
1232	1320
1264	1240
984	1264
1208	1320
1280	1224
1296	1216
1232	1312
1328	1296
1136	1096
1224	984
1256	1208
1224	1248
1208	1224
1248	1240
1280	1120
1184	1288
1168	1160
1048	1120
1312	1008
1376	1280
1016	1176
1280	1024
1096	1072
1224	1176
1232	1184
1192	1016
1216	1080
1048	1168
1304	1192
1128	1296
1240	1264
1224	1168
1288	1272
1280	1104
1336	1176
1264	1200
Acceptance Rate
0.99	1.0
1.0	1.0
0.99	0.98
0.98	0.96
0.95	0.98
0.96	0.97
0.97	0.98
0.94	0.97
0.93	0.96
0.97	0.94
0.93	0.91
0.94	0.96
0.97	0.92
0.93	0.92
0.96	0.92
0.88	0.92
0.92	0.94
0.94	0.89
0.93	0.89
0.91	0.98
0.89	0.88
0.9	0.93
0.86	0.92
0.9	0.91
0.81	0.88
0.9	0.88
0.82	0.86
0.86	0.88
0.92	0.84
0.87	0.82
0.88	0.91
0.82	0.88
0.83	0.85
0.88	0.88
0.8	0.91
0.8	0.89
0.71	0.84
0.79	0.86
0.81	0.84
0.82	0.77
0.83	0.82
0.79	0.8
0.74	0.79
0.75	0.81
0.8	0.84
0.81	0.81
0.8	0.8
0.75	0.79
0.74	0.85
0.74	0.77
0.8	0.81
0.79	0.74
0.74	0.76
0.72	0.82
0.69	0.81
0.75	0.76
0.68	0.78
0.71	0.74
0.65	0.71
0.67	0.81
0.75	0.68
0.73	0.81
0.72	0.74
0.68	0.69
0.7	0.75
0.66	0.75
0.74	0.69
0.75	0.73
0.7	0.69
0.64	0.74
0.65	0.74
0.68	0.66
0.68	0.71
0.71	0.69
0.68	0.71
0.64	0.65
0.66	0.63
0.66	0.7
0.66	0.77
0.66	0.65
0.63	0.58
0.61	0.69
0.63	0.64
0.59	0.7
0.7	0.59
0.65	0.65
0.59	0.71
0.65	0.71
0.64	0.68
0.66	0.6
0.65	0.67
0.63	0.61
0.53	0.62
0.59	0.62
0.6	0.72
0.61	0.63
0.57	0.68
0.56	0.6
0.58	0.57
0.57	0.59
0.57	0.6
0.58	0.63
0.54	0.54
0.66	0.65
0.48	0.59
0.58	0.56
0.54	0.53
0.65	0.62
0.46	0.61
0.48	0.57
0.67	0.59
0.56	0.67
0.52	0.58
0.57	0.58
0.47	0.56
0.52	0.57
0.51	0.45
0.52	0.43
0.53	0.54
0.57	0.58
0.53	0.51
0.53	0.6
0.56	0.5
0.51	0.5
0.47	0.53
0.51	0.57
0.53	0.49
0.59	0.47
0.44	0.47
0.51	0.5
0.58	0.46
0.5	0.51
0.44	0.52
0.5	0.48
0.51	0.54
0.51	0.53
0.42	0.5
0.51	0.4
0.53	0.55
0.45	0.47
0.5	0.45
0.44	0.57
0.48	0.41
0.45	0.55
0.54	0.44
0.48	0.43
0.5	0.36
0.48	0.43
0.49	0.51
0.49	0.47
0.4	0.58
0.53	0.47
0.4	0.51
0.31	0.5
0.46	0.39
0.4	0.4
0.41	0.47
0.52	0.46
0.48	0.45
0.4	0.5
0.42	0.46
0.48	0.5
0.48	0.45
0.44	0.41
0.52	0.44
0.52	0.35
0.43	0.41
0.44	0.38
0.44	0.42
0.38	0.38
0.39	0.46
0.37	0.39
0.49	0.49
0.39	0.42
0.38	0.52
0.34	0.38
0.33	0.37
0.35	0.37
0.47	0.39
0.43	0.4
0.4	0.36
0.33	0.42
0.4	0.29
0.5	0.39
0.35	0.44
0.4	0.31
0.41	0.34
0.42	0.41
0.38	0.43
0.45	0.44
0.4	0.35
0.41	0.37
0.37	0.35
0.35	0.38
0.46	0.34
0.32	0.35
0.33	0.34
0.31	0.29
0.33	0.33
0.28	0.47
0.34	0.34
