End of Run Costs
MLam	STLam
25194.870842772027	24694.92499059709
24996.290910451607	24925.030200213863
24167.63551229421	23845.771928445247
24670.449057524198	24424.665031517623
24827.830446508644	25277.61074664898
24402.737078726517	24587.941089646298
25801.45039245424	25021.770657732177
25144.950034388352	23532.880382324103
24876.665433383605	24856.765536899762
26551.785857734158	24744.22146641583
24807.76536926002	24699.591297013325
25699.48299945252	24395.27928870332
25894.854690553617	24667.071614820474
26012.747628472003	24653.07402314842
24803.112272792197	24530.167086520585
26193.971741930836	24499.181046121503
26194.580479708842	24041.379428350512
24722.09732703805	24796.902013374154
26568.3792953076	25034.80391117235
25732.85427848533	25118.582762801358
25360.42712756115	24661.737385426983
25645.026354780584	25260.002791888768
25073.204876144457	24780.996732658234
25051.655755747648	25018.299152889496
24660.762939813005	24508.556540265025
24725.659406992098	24439.537769514147
25759.940482368696	25227.03824246741
24694.912463760924	23105.557550954883
25881.427193995107	24244.646652088097
24518.075788971528	23892.09720625073
25243.9145941364	25354.81584159166
25231.003939793376	24944.789640927673
24673.70410673132	24899.57791505581
24780.930995409137	24581.242921871715
24472.77393345426	23779.587187747045
26070.41199995656	23928.796263945493
24080.199786958245	24361.793070196254
24781.074057075188	23443.006754271144
23677.574883274625	25440.8776542931
23772.03548829559	25010.943430696727
24683.485633760327	25136.55339533904
25491.2050261605	24165.706772706944
25967.367332815178	25016.837252617763
25694.544396814654	25196.487792499272
26172.09694746287	24734.325741891415
26649.351976331138	25033.921341394293
24645.571233919385	24404.353456557834
24726.17302569739	23413.672523644233
25572.55265221304	23954.30914199386
24256.654196325937	24189.23948176996
27036.092392203234	24633.869811496214
25351.997306431775	25216.137942651578
26459.301998489023	24683.133408855334
24799.996448285332	24146.839265350445
25664.392607110283	24711.195580015374
25769.871667904106	24914.32368994764
24797.029550524	25379.307916622634
25428.971029690965	25643.92053897818
25385.040745473347	24424.83639332645
25962.785333252854	24421.06070617676
24742.799554433364	25088.71244220739
25584.387973347548	24633.121700456726
24517.87131849577	25264.231212359417
24700.682720659435	24509.16573695557
24277.752467028848	24875.663840248406
25445.2440094299	24548.103937802625
24987.51107871258	24113.639218416363
25062.224824429522	25022.75230722354
26655.07986322855	24573.038197917514
25434.243958279756	24910.47611980205
25064.173319443424	24823.91070117792
25526.009550163926	24697.106770582475
24710.441029484795	24132.692883362724
25242.294680682124	25324.24301662613
24623.510836899466	25785.015766386958
24221.87353733142	25499.699625869296
25214.757561773276	25607.32006218913
26093.441284775537	24244.2350702926
24726.84756046989	24685.152764897928
25601.905656210616	24300.95661798549
25696.697725568636	24795.043793903966
24553.938704867844	24582.297021571136
26272.553209038448	23938.48712433905
25372.93029621372	25230.575679845264
