End of Run Costs
MLam	STLam
7	7
7	5
7	2
5	6
7	4
4	2
6	4
11	1
9	3
5	0
3	4
3	2
5	2
7	3
8	5
6	8
4	2
4	4
5	2
6	3
9	6
9	4
5	3
2	4
7	3
7	4
5	3
10	2
7	3
3	7
7	3
5	6
5	4
3	4
3	4
2	5
9	4
7	5
8	3
4	6
5	2
11	5
8	4
10	2
5	6
3	1
2	3
8	5
4	3
6	4
8	4
8	5
8	5
4	3
6	4
4	6
3	0
6	4
9	4
6	8
7	4
11	10
7	3
6	3
3	2
7	7
3	1
6	6
7	3
6	6
6	8
7	4
2	6
9	4
7	6
5	4
6	5
12	5
6	5
6	7
3	1
3	2
3	4
8	6
7	0
3	4
6	5
6	3
2	3
5	2
6	4
4	0
1	5
8	1
5	5
11	3
5	2
7	5
5	1
5	3
Acceptance Rate
0.57	1.0
0.86	0.77
0.79	0.68
0.7	0.72
0.71	0.74
0.57	0.64
0.54	0.63
0.64	0.48
0.55	0.55
0.47	0.57
0.51	0.51
0.5	0.5
0.45	0.44
0.39	0.43
0.56	0.38
0.47	0.46
0.45	0.48
0.43	0.49
0.48	0.52
0.41	0.44
0.39	0.5
0.45	0.44
0.4	0.49
0.42	0.45
0.34	0.52
0.42	0.39
0.43	0.48
0.44	0.4
0.54	0.46
0.32	0.48
0.4	0.51
0.35	0.42
0.38	0.44
0.42	0.46
0.46	0.48
0.45	0.44
0.47	0.4
0.39	0.42
0.49	0.39
0.44	0.46
0.35	0.39
0.41	0.42
0.45	0.42
0.47	0.3
0.45	0.44
0.45	0.43
0.43	0.4
0.48	0.44
0.49	0.46
0.39	0.45
0.4	0.45
0.44	0.35
0.49	0.45
0.49	0.45
0.56	0.38
0.38	0.36
0.43	0.42
0.46	0.44
0.43	0.4
0.36	0.41
0.4	0.41
0.46	0.48
0.39	0.4
0.51	0.42
0.47	0.46
0.4	0.54
0.35	0.45
0.43	0.43
0.44	0.45
0.42	0.39
0.36	0.53
0.45	0.49
0.48	0.4
0.48	0.44
0.38	0.45
0.43	0.46
0.39	0.44
0.48	0.46
0.4	0.49
0.49	0.4
0.42	0.4
0.43	0.46
0.36	0.44
0.44	0.47
0.33	0.51
0.45	0.49
0.46	0.43
0.47	0.46
0.49	0.47
0.43	0.49
0.41	0.47
0.45	0.51
0.43	0.44
0.43	0.47
0.48	0.33
0.45	0.5
0.44	0.39
0.46	0.35
0.42	0.44
0.41	0.44
0.41	0.41
0.38	0.45
0.55	0.45
0.49	0.44
0.48	0.5
0.45	0.48
0.52	0.42
0.39	0.44
0.43	0.45
0.36	0.5
0.41	0.44
0.47	0.39
0.41	0.52
0.35	0.47
0.54	0.47
0.4	0.43
0.46	0.47
0.54	0.5
0.45	0.4
0.5	0.37
0.53	0.49
0.46	0.4
0.53	0.42
0.43	0.44
0.51	0.47
0.48	0.44
0.52	0.45
0.44	0.42
0.45	0.43
0.51	0.39
0.37	0.42
0.39	0.34
0.38	0.28
0.27	0.33
0.3	0.3
0.25	0.31
0.22	0.21
0.31	0.23
0.25	0.17
0.14	0.1
0.17	0.13
0.15	0.19
0.21	0.14
0.08	0.08
0.07	0.1
0.19	0.13
0.12	0.06
0.12	0.1
0.09	0.11
0.12	0.09
0.1	0.09
0.06	0.09
0.05	0.05
0.06	0.02
0.04	0.05
0.08	0.04
0.05	0.0
0.06	0.04
0.03	0.01
0.02	0.02
0.05	0.0
0.04	0.03
0.01	0.04
0.02	0.03
0.01	0.03
0.03	0.01
0.01	0.02
0.03	0.05
0.02	0.02
0.02	0.03
0.01	0.05
0.01	0.01
0.02	0.01
0.01	0.01
0.01	0.03
0.0	0.0
0.0	0.0
0.0	0.01
0.0	0.01
0.01	0.0
0.0	0.0
0.0	0.01
0.01	0.0
0.0	0.0
0.0	0.0
0.01	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.01	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.01	0.0
0.01	0.0
