End of Run Costs
MLam	STLam
-4.3445412467570685	-4.344543901071769
-4.343834437524091	-4.342608188698893
-3.5563311898193612	-3.556341759780291
-2.322585589459009	-6.632608757670936
-3.554953589273899	-8.687564081895909
-3.5562288524688412	-4.31844519881414
-6.631541857675527	-8.576199668512764
-6.632738107404518	-3.5547810844747714
-8.690067609384378	-5.264453485743644
-6.63279535594377	-5.253595621724589
-4.344445646896393	-6.439803795422316
-3.5553577817841715	-2.3225912301915503
-2.322562295932429	-8.69010041570741
-2.3225793247734727	-8.689442078379688
-4.344520523119366	-4.344546996122889
-4.342662578843718	-5.266038962883047
-6.632794367509859	-8.689574463083268
-4.344547584838067	-4.34454987855124
-3.556338208900864	-8.690111196824573
-2.3225917132235834	-5.2660464188660026
-8.69010614539173	-4.3445504206504495
-6.632770980462091	-6.632735183200248
-4.327379648680645	-3.314484797406859
0.2475744269560276	-8.659151976512142
-3.5563502271123095	-2.3225911979689866
-2.3225217359921633	-3.554372300435692
-3.5563439747581693	-8.690075683694054
-8.689990485092597	-5.2659867865335706
-3.5563387316483555	-4.344160542915418
-8.690097234838062	-3.5549975507267826
-3.5563463234832655	-4.344538302006235
-2.322579902091523	-4.344528495402688
-3.556349564158436	-8.689959784428313
-5.266020151680351	-6.632761335138412
-3.5553684565345085	-3.5561793167018587
-5.266044731373734	-8.690109745585888
-3.5557411363903975	-6.632782970954134
-4.344544499255414	-6.6309536938635905
-2.3225645121262612	-4.344346024638299
-5.26604785278589	-2.322591674760536
-3.556338798923187	-4.333494383089894
-4.34454959165872	-5.266046099626322
-2.3225776493710564	-4.343856707559086
-8.69009197182399	-3.5559412689876364
-3.5563499899598705	-6.63146891570454
-8.690107895063845	-8.684277761512716
-3.556347949591156	-5.265644964902313
-2.3225771938512803	-8.690078531814049
-3.556333796669138	-4.344539171549461
-6.632621284925968	-3.5560800120547587
0.24760409302028885	-6.461209737746117
-6.632743407191979	-5.266031353564641
-3.5562752144436773	-3.5562938299114313
-4.344549201249075	-4.34435046751723
-6.632793981726321	-4.344384766005021
-6.632792520081384	-8.002458953665203
-4.344548064349083	-5.551233991185946
-4.344549248661283	-8.690017579366437
-2.3225450958440943	-4.344216147924465
-6.632448993037991	-8.690078235718497
-5.23745471611011	-4.34451926349465
-2.32233579920476	-4.344497153784893
-6.632787686062995	-4.344520668759991
-4.344545433998711	-8.690109890290646
-3.556347714350993	-3.5563130818800994
-5.26604426055008	-2.3225914974555613
-4.344545344739481	-8.690081157601393
-3.55634428727249	-4.344326157699287
-3.556344310326751	-2.3225333277221343
-6.6327695603923384	-8.690099158896032
-3.556350229591199	-5.254796211866079
-6.632782247856709	-8.69010919899545
-2.3225044170935556	-8.690106866483207
-4.344545651906021	-6.632797429594097
-8.690094369130005	-6.631246817854587
-3.556328922013093	-5.264382923692466
