End of Run Costs
MLam	STLam
462.8227629744063	470.8925810672102
473.67499063407246	457.6729042111032
467.6052389815286	463.0015263736509
469.3636538535719	476.23901384013334
456.34148379733807	473.451384379676
463.4960214716409	458.43091266751406
478.56949675159916	475.0419662066272
469.6661654891195	471.30283871134804
461.41308147213186	478.16818612785414
461.86119671450575	462.52191582865754
466.773161301396	477.34549060623
475.4170692005694	480.99941595553804
482.77291178981096	479.7600461888663
473.50895702385895	464.48277023568824
469.3886341242843	473.2579443219969
479.2743684256937	457.9596097531523
461.35972506435587	470.20944861246403
461.62809820882444	461.5813967707673
477.47127422951166	460.5069023624103
472.2615288026051	480.1353952895599
475.20844456570694	471.42268159681095
470.3349357257454	469.76271302891473
478.24423635823416	482.2239068822382
469.279854386392	473.91798270166777
479.35257488659676	467.1512483622984
469.07751429430516	463.3035339653658
465.11844745547273	462.92285027692213
475.38146998870184	464.85710645831546
480.4110861410227	470.2863342578079
485.94818827720354	463.85108434257387
475.7017944191265	459.9533280067534
484.45712258247113	474.2521577844141
468.9567180735372	473.1009109654081
472.30226718679717	462.32352581730584
465.20852364530504	456.19444958085865
467.1144599951497	459.0870010729833
455.7257858727357	464.47382847442964
469.76125169303845	478.5635407421324
481.10023877893525	471.0978239417296
465.00713789400413	462.2823994729072
470.7612500521949	467.29921808631497
463.1529533958502	473.8000620297392
470.9276165329936	454.79591809969355
473.39268644248034	475.1807223627865
468.91888131065537	464.06940977059514
457.5933328628609	462.86471605579715
475.2069624380619	455.60067078184136
476.70842487067864	480.9909605196644
477.9895736965736	464.36037275432824
470.49098387359214	458.50659561431536
472.453590810384	465.35777527669484
484.90615040212356	466.0871873938414
460.57235554567615	468.0515764090441
478.46904433754906	485.29309840216166
479.2639012209039	461.3495093916447
465.71326075550775	466.9938792092261
465.5411662843908	467.6116526139737
466.79584998178706	468.2834430471839
465.6555502117399	473.402539377669
460.44603992056796	452.93741346909206
470.96404904710727	459.70320556308474
469.7282700759637	461.02909845865673
473.8842361433316	476.344619449432
468.0607016442466	468.45293693958877
468.0413229961844	465.5327646644289
477.15988735769923	476.5550701536754
473.1875699152609	463.58918421178834
467.59579887841596	475.4110606223179
462.8803354671411	468.43658644762314
470.12549681462826	462.8326471980997
474.0841402469198	472.1398046396362
470.3931763721647	452.84097313983614
475.39034466543734	460.17941115807724
474.62704962158165	471.3869934156581
480.9973077316823	479.8660188403187
459.37720829629524	458.14874835704205
470.5878446859026	471.0671004805491
464.56803321985484	459.657930026192
477.9743581607636	459.90390071571
471.55237146491396	481.9900668511157
468.9580486775098	473.1965980523072
477.6334873355601	461.51628555428687
466.7750318639296	464.0460355346384
487.23189294105424	490.67307790792034
466.12386413448087	475.0371845458323
462.4302621028192	465.3341089601316
475.23616413518477	478.755955616653
470.3495645308803	468.2907757608722
473.43554654996547	463.7674373223023
474.22341171626323	466.59265391758197
474.1616311542719	468.60173079896566
457.33718149080045	459.04056780896093
461.2442870061967	476.3683822331767
467.37981408680207	469.3147958757104
479.46556432973847	457.9256599558154
456.6464877911377	467.29953963628117
461.3527747397973	473.42966282917496
480.45371356339984	471.87016926692445
471.9316507444242	468.59714774665923
474.3998133154968	467.9428023594034
Acceptance Rate
0.6	1.0
0.87	0.68
0.71	0.72
0.85	0.77
0.69	0.6
0.68	0.43
0.49	0.67
0.58	0.42
0.64	0.53
0.58	0.58
0.54	0.57
0.49	0.47
0.5	0.43
0.51	0.51
0.43	0.48
0.48	0.49
0.5	0.51
0.43	0.4
0.47	0.5
0.47	0.52
0.46	0.49
0.44	0.4
0.49	0.49
0.5	0.41
0.41	0.5
0.51	0.41
0.45	0.44
0.43	0.41
0.48	0.46
0.42	0.42
0.41	0.35
0.44	0.43
0.44	0.42
0.41	0.48
0.44	0.38
0.46	0.55
0.37	0.42
0.52	0.45
0.46	0.4
0.49	0.39
0.44	0.38
0.44	0.42
0.49	0.48
0.41	0.41
0.42	0.35
0.46	0.47
0.44	0.43
0.44	0.41
0.42	0.5
0.36	0.41
0.54	0.52
0.41	0.42
0.45	0.49
0.46	0.47
0.4	0.49
0.44	0.41
0.45	0.48
0.43	0.45
0.38	0.45
0.37	0.47
0.37	0.44
0.42	0.41
0.48	0.44
0.42	0.41
0.49	0.44
0.42	0.41
0.43	0.43
0.38	0.41
0.43	0.38
0.48	0.42
0.48	0.43
0.38	0.46
0.42	0.46
0.45	0.43
0.44	0.42
0.46	0.47
0.43	0.4
0.45	0.39
0.34	0.49
0.36	0.41
0.49	0.53
0.43	0.39
0.48	0.41
0.37	0.54
0.51	0.42
0.41	0.51
0.49	0.51
0.45	0.51
0.42	0.51
0.33	0.46
0.38	0.46
0.33	0.46
0.37	0.49
0.54	0.46
0.54	0.36
0.42	0.38
0.47	0.37
0.29	0.5
0.47	0.43
0.38	0.56
0.51	0.41
0.39	0.51
0.44	0.5
0.45	0.44
0.43	0.55
0.46	0.44
0.35	0.47
0.38	0.37
0.53	0.53
0.4	0.42
0.44	0.46
0.48	0.35
0.45	0.44
0.39	0.46
0.39	0.45
0.43	0.44
0.49	0.36
0.55	0.55
0.49	0.37
0.45	0.53
0.44	0.44
0.38	0.49
0.44	0.41
0.52	0.52
0.49	0.4
0.44	0.44
0.4	0.53
0.37	0.33
0.53	0.55
0.33	0.4
0.46	0.44
0.42	0.4
0.38	0.37
0.3	0.33
0.29	0.29
0.3	0.3
0.31	0.27
0.19	0.2
0.22	0.19
0.19	0.2
0.18	0.2
0.15	0.16
0.17	0.13
0.15	0.12
0.11	0.1
0.1	0.14
0.06	0.07
0.1	0.06
0.09	0.09
0.11	0.08
0.04	0.03
0.04	0.03
0.04	0.07
0.02	0.04
0.06	0.05
0.02	0.04
0.02	0.01
0.03	0.04
0.03	0.03
0.01	0.03
0.1	0.03
0.03	0.02
0.02	0.03
0.01	0.04
0.0	0.01
0.01	0.01
0.0	0.02
0.02	0.04
0.0	0.01
0.01	0.03
0.0	0.0
0.01	0.01
0.02	0.01
0.01	0.01
0.0	0.0
0.0	0.02
0.02	0.0
0.0	0.01
0.0	0.01
0.0	0.02
0.0	0.01
0.01	0.0
0.01	0.01
0.0	0.0
0.01	0.01
0.01	0.0
0.0	0.0
0.02	0.0
0.0	0.0
0.0	0.0
0.03	0.01
0.0	0.02
0.0	0.0
0.0	0.02
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
