End of Run Costs
MLam	STLam
276.4549028860271	276.8502679610638
269.5393305768178	266.4221729615369
283.61040882438306	270.22573510047243
282.6223079003062	267.66439211824013
270.14833024291727	274.58947066161977
280.129832515299	280.39673535041464
281.3440642402563	267.4480472817835
271.1634692415818	270.4071635463961
281.03723065011826	267.4582712327993
281.47785823409004	280.48420291928994
294.53574604426336	266.19664323137425
279.9736714359675	272.9340927917638
272.53296666403986	273.88937190703626
282.04201655241957	277.36143960189594
275.9819106593896	275.40455526147855
278.9780603072882	269.6900274120384
286.6541808352409	269.00755970836343
287.02385267367686	273.31012776957243
279.1177501449126	276.2364095076569
273.04293852283496	271.71516784413785
270.02929797734856	280.29734333467843
272.7239252972849	270.835070964502
290.75754486618104	275.6402640893667
277.23200670289145	275.15751380145144
278.18585887070486	266.0979550385294
269.82603445473967	272.45846266801146
287.10209142166696	273.83048335501286
276.2819693644815	269.1334545346861
272.21617121809885	270.0336277129872
269.21556977806574	261.34718249636245
288.819050064313	277.15830442572735
281.77272083699637	273.8503029451096
281.4001362881152	272.63456132577573
285.6835585438353	269.3112114805983
280.3657218347019	266.4414754176137
276.64173843277814	282.5554012596743
277.04763770933243	275.520968967938
272.54895265033394	272.35553710838707
278.2010399283456	277.09705221619726
268.5772231392817	258.6843094138658
276.4091093723152	280.2156590186813
278.6699521933561	272.2345694037337
274.9054510949465	267.15222439607686
277.2693250548456	270.40692715099493
277.7544420995051	280.2971074868873
273.72194496795936	277.7012825725699
275.8744647322848	272.4886924273711
281.62807440380703	262.9492511024023
273.6167579258138	270.91349510051464
272.80990160020593	275.09883503342195
290.14835650979495	273.4326264786882
284.93467766162934	272.3930315293971
282.14891299852144	276.9141466581768
263.8034827468658	279.19827393132607
272.6838943487521	268.44074627484787
276.06185455103736	270.64110051318875
278.8228896365596	278.3501714913549
276.1845935204576	271.7524699405217
267.36257710894824	268.8744203115454
282.14199312388286	272.9877685710804
288.5223467596999	274.69861669893305
275.04326165734176	271.4374755736689
279.2413725163983	270.5465853564092
271.20747866728857	258.01472632480363
280.60162462987574	271.6073634084651
270.882727229091	269.65842994314994
277.4863595292082	270.04883783258333
283.7614463352536	270.21483524845155
279.3580897618773	266.32574829656426
279.3018842457588	272.7441490576055
285.064559847664	272.5587707155471
279.8474131002022	273.1100462400088
274.6486320746329	270.80690827489
280.94413239444174	269.73128171242206
277.55041936141834	267.2168751587953
274.69579647219405	262.49953662858735
277.0424752436565	266.67458807088985
268.0055333107441	264.31875549612613
276.69470458182116	272.8954335866018
281.44879838754605	277.5221642489567
287.93836170079663	269.38428504447296
277.4872400849624	272.68247704029665
275.1806992303417	271.06371607427934
290.7246106450471	272.791607740419
273.51878453284814	265.181375212507
283.6967781332558	271.000897463749
277.20715476338177	270.88179026352486
268.58866036337326	259.784934198905
280.29626883217486	277.7872918720251
276.0682354646219	268.55768360965607
286.51161316834117	271.0078011856557
277.1759875876925	270.7504260248375
277.1427391365204	279.9508550343687
272.0420696056079	268.60268188700496
287.5072874404862	271.0237261657002
273.060617207477	270.9152121570833
271.72851213228284	273.5232304047571
280.6880947900689	272.0129815098255
281.9682693641029	267.60865830489973
285.9138710387607	275.5723312822366
Acceptance Rate
0.8	1.0
0.81	0.82
0.81	0.75
0.79	0.73
0.71	0.63
0.75	0.64
0.76	0.6
0.7	0.55
0.76	0.51
0.75	0.51
0.79	0.4
0.69	0.48
0.66	0.49
0.67	0.52
0.71	0.48
0.6	0.51
0.59	0.41
0.61	0.47
0.65	0.39
0.61	0.46
0.51	0.47
0.5	0.46
0.56	0.4
0.48	0.41
0.41	0.34
0.51	0.44
0.42	0.43
0.43	0.5
0.37	0.41
0.41	0.32
0.39	0.55
0.46	0.37
0.4	0.53
0.29	0.47
0.35	0.37
0.34	0.34
0.37	0.43
0.22	0.5
0.39	0.5
0.32	0.44
0.26	0.54
0.3	0.47
0.31	0.37
0.31	0.41
0.38	0.48
0.37	0.44
0.26	0.46
0.29	0.44
0.32	0.34
0.36	0.42
0.38	0.46
0.42	0.49
0.34	0.51
0.46	0.52
0.3	0.48
0.4	0.36
0.38	0.43
0.36	0.4
0.38	0.52
0.5	0.5
0.41	0.5
0.39	0.33
0.45	0.47
0.43	0.45
0.46	0.41
0.43	0.38
0.5	0.48
0.52	0.48
0.52	0.46
0.6	0.46
0.54	0.43
0.56	0.5
0.46	0.39
0.49	0.43
0.46	0.44
0.51	0.43
0.46	0.45
0.41	0.46
0.41	0.5
0.44	0.43
0.48	0.43
0.45	0.52
0.41	0.43
0.42	0.48
0.44	0.44
0.37	0.49
0.41	0.4
0.47	0.5
0.41	0.46
0.4	0.44
0.51	0.43
0.44	0.45
0.45	0.45
0.4	0.42
0.45	0.44
0.5	0.33
0.5	0.46
0.37	0.43
0.43	0.5
0.46	0.5
0.42	0.41
0.46	0.44
0.44	0.38
0.42	0.44
0.42	0.43
0.34	0.42
0.44	0.4
0.49	0.47
0.44	0.51
0.34	0.51
0.57	0.46
0.42	0.48
0.56	0.46
0.48	0.54
0.38	0.47
0.46	0.44
0.43	0.44
0.5	0.42
0.38	0.43
0.49	0.42
0.44	0.49
0.43	0.52
0.48	0.45
0.45	0.45
0.55	0.42
0.41	0.43
0.42	0.51
0.4	0.43
0.44	0.37
0.45	0.42
0.5	0.4
0.44	0.43
0.42	0.31
0.46	0.33
0.35	0.23
0.35	0.34
0.46	0.3
0.36	0.18
0.43	0.16
0.33	0.2
0.29	0.17
0.24	0.19
0.32	0.22
0.3	0.14
0.25	0.22
0.26	0.21
0.23	0.19
0.29	0.2
0.2	0.14
0.26	0.11
0.22	0.14
0.26	0.1
0.35	0.1
0.26	0.2
0.22	0.13
0.18	0.16
0.19	0.13
0.25	0.14
0.16	0.12
0.2	0.12
0.19	0.16
0.2	0.18
0.18	0.14
0.16	0.12
0.23	0.12
0.17	0.08
0.16	0.1
0.16	0.08
0.17	0.11
0.21	0.11
0.19	0.16
0.18	0.11
0.14	0.08
0.2	0.03
0.23	0.09
0.11	0.1
0.17	0.04
0.17	0.04
0.16	0.07
0.16	0.09
0.06	0.06
0.12	0.07
0.07	0.1
0.11	0.1
0.07	0.09
0.15	0.13
0.16	0.11
0.14	0.09
0.14	0.11
0.11	0.07
0.14	0.09
0.14	0.1
0.12	0.04
0.11	0.11
0.09	0.05
0.04	0.07
0.07	0.07
0.08	0.07
0.09	0.09
0.12	0.1
0.08	0.08
