End of Run Costs
MLam	STLam
1528	1512
1480	1520
1520	1512
1488	1520
1496	1496
1512	1520
1520	1520
1488	1480
1504	1488
1480	1488
1512	1496
1512	1496
1488	1496
1512	1496
1520	1512
1496	1512
1488	1488
1496	1536
1520	1504
1488	1528
1480	1464
1528	1512
1512	1488
1488	1520
1536	1520
1528	1528
1504	1504
1528	1536
1520	1496
1528	1488
1504	1512
1504	1512
1472	1504
1512	1504
1520	1528
1520	1520
1512	1488
1528	1504
1504	1496
1504	1504
1536	1512
1488	1528
1496	1520
1512	1520
1488	1520
1528	1512
1504	1472
1480	1528
1472	1512
1512	1520
1472	1528
1504	1528
1528	1528
1488	1512
1528	1504
1504	1512
1520	1496
1512	1504
1472	1480
1512	1496
1512	1520
1512	1496
1520	1488
1496	1512
1504	1496
1504	1504
1520	1496
1520	1504
1504	1512
1528	1520
1528	1472
1520	1512
1520	1512
1496	1520
1496	1520
1496	1520
1472	1480
1520	1536
1504	1512
1496	1496
1528	1512
1520	1504
1520	1512
1512	1520
1496	1496
1528	1504
1520	1520
1488	1520
1512	1520
1512	1480
1472	1520
1520	1488
1520	1504
1440	1504
1512	1520
1480	1520
1520	1512
1512	1464
1520	1520
1512	1496
Acceptance Rate
1.0	1.0
1.0	1.0
0.99	1.0
0.99	0.98
1.0	1.0
1.0	1.0
0.99	0.99
1.0	1.0
0.98	1.0
1.0	0.99
0.99	1.0
1.0	0.99
0.99	1.0
0.97	0.99
0.99	1.0
1.0	0.99
0.99	1.0
1.0	1.0
0.98	1.0
0.99	0.99
0.99	1.0
1.0	1.0
0.99	0.99
0.98	0.98
0.97	0.97
0.97	0.99
0.99	0.96
0.96	0.99
0.99	0.99
0.97	0.97
0.97	0.99
0.99	0.95
0.96	0.99
0.95	1.0
0.96	0.99
0.96	0.98
0.98	0.96
0.99	0.98
0.97	0.95
0.98	0.94
0.96	0.98
0.96	0.98
0.94	0.98
0.98	0.98
0.98	0.97
0.97	0.96
0.99	0.95
0.93	0.97
0.96	0.99
0.96	0.97
0.98	0.97
0.96	0.98
0.97	0.99
0.95	1.0
0.92	0.98
0.93	0.96
0.98	0.95
0.95	0.95
0.97	0.97
0.96	0.98
0.96	0.94
0.97	0.97
0.95	0.9
0.96	0.92
0.98	0.93
0.92	0.97
0.96	0.98
0.94	0.95
0.95	0.95
0.93	0.95
0.99	0.96
0.93	0.96
0.97	0.96
0.95	0.95
0.96	0.99
0.98	0.97
0.94	0.95
0.93	0.96
0.97	0.93
0.97	0.94
0.97	0.97
0.93	0.98
0.94	0.96
0.94	0.96
0.94	0.94
0.93	0.95
0.96	0.94
0.94	0.96
0.95	0.97
0.95	0.92
0.95	0.94
0.93	0.93
0.96	0.95
0.95	0.94
0.92	0.92
0.94	0.96
0.96	0.94
0.96	1.0
0.95	0.93
0.97	0.94
0.95	0.96
0.97	0.94
0.92	0.93
0.96	0.93
0.94	0.93
0.93	0.96
0.94	0.91
0.9	0.98
0.92	0.93
0.96	0.94
0.96	0.95
0.92	0.96
0.94	0.96
0.93	0.92
0.92	0.91
0.94	0.97
0.93	0.93
0.99	0.96
0.94	0.9
0.96	0.94
0.99	0.92
0.91	0.92
0.94	0.93
0.91	0.94
0.97	0.92
0.91	0.95
0.95	0.91
0.94	0.92
0.9	0.95
0.93	0.92
0.96	0.94
0.99	0.93
0.91	0.95
0.92	0.91
0.93	0.92
0.93	0.93
0.94	0.91
0.95	0.97
0.91	0.95
0.92	0.94
0.91	0.96
0.9	0.94
0.92	0.9
0.9	0.97
0.92	0.91
0.93	0.89
0.87	0.93
0.91	0.92
0.93	0.93
0.89	0.92
0.94	0.87
0.87	0.89
0.92	0.91
0.96	0.92
0.95	0.9
0.95	0.96
0.93	0.95
0.92	0.94
0.96	0.92
0.9	0.92
0.93	0.96
0.88	0.89
0.89	0.93
0.95	0.89
0.95	0.87
0.94	0.91
0.94	0.91
0.88	0.92
0.9	0.93
0.92	0.92
0.84	0.87
0.85	0.96
0.87	0.95
0.92	0.94
0.92	0.89
0.94	0.93
0.92	0.88
0.91	0.95
0.91	0.91
0.91	0.93
0.89	0.93
0.87	0.89
0.88	0.89
0.87	0.87
0.92	0.9
0.87	0.89
0.87	0.92
0.94	0.93
0.94	0.86
0.9	0.88
0.87	0.93
0.96	0.87
0.9	0.87
0.85	0.9
0.86	0.86
0.89	0.87
0.91	0.89
0.9	0.93
0.92	0.88
0.83	0.93
0.9	0.91
