End of Run Costs
MLam	STLam
4077.387028924221	4036.9000317645873
4045.0423251457887	4071.411311592469
4114.568693871531	4258.055568834763
4065.3810958036797	4136.049762083741
4032.1935536910646	4207.297397362337
4048.839121572993	4288.764346664473
4212.888789861341	4200.811274244893
4125.373083933204	4149.802097056519
4172.151086546871	4177.472378978305
4125.5935394236385	4107.573761577522
4279.968514258422	4063.829357153305
4085.7976664873686	4014.108084972606
4013.205411044174	4201.490707167058
4156.838077132217	4213.79234666528
4158.178669420538	4080.8807196605135
4187.322637018179	4160.082242890464
3968.0275283974015	4029.0431475517403
4182.102113423164	4189.917300092191
4134.436015033634	4172.873619618271
4129.231778629559	4169.692370587302
4053.6490486248235	4130.244873802653
4138.248269598186	4138.619586784185
4104.581403981303	4150.003584241716
4127.304741832356	4121.866068836489
4086.963459815266	3995.2777946889582
4156.906385609912	4152.969426209453
4089.0837988197077	4204.231494493195
4020.053008707601	4052.3389692066917
4102.902143608691	4131.005312317736
3959.2985705020815	4073.9579067290097
4150.188952680999	4182.954261501913
4194.520626025924	4041.6626865979483
4171.346633130539	4035.6858223986387
4119.306170967287	4124.041107463549
4181.4125711113165	4059.809040798172
4185.454865889667	4117.086393526271
4080.5544161667344	4061.9292225919194
4080.9704833570595	4032.7573296591017
4060.3575621557598	4035.0945700032275
4001.233403010834	4118.281785742496
4079.659973911016	4138.694987722767
4178.325261239032	4109.041983699511
4201.893894230719	4011.6936211611073
4090.5057893764556	4167.970874491955
4036.127977888916	4093.2864370724783
4169.0109480159135	4162.822606422006
4170.478391775541	4037.4471657367576
4069.097370335499	4004.18855114264
4127.172896139444	4031.219252235138
4060.6459999308954	4208.512116214855
4048.017812834768	4144.733080045142
4236.245581814504	4175.120147061056
4211.715501009371	4141.039594139887
4131.411099699769	4145.781612066274
4124.102820418056	4175.595299652784
3894.9623382255945	4079.3201530053693
4139.575100185607	4058.069116049157
4151.767247695977	4139.242759749566
4002.909712339566	4161.4082718186655
4095.1632939778274	4048.9706770582166
4046.041779707427	4078.4896552200344
4095.2192498179234	4011.251040332062
4098.426797295327	4035.9623150352995
4055.18595419906	4061.9612857758225
4181.807737739438	4138.07414599259
4042.4983504197135	4101.247838925806
4090.54422648295	4035.784803885154
4124.45002646013	4089.3298915692626
4018.177559103048	3985.584575395864
4157.335427529017	4081.9512182552357
4109.422327691333	4163.206131049017
4063.8287354398094	4196.035567013366
4099.426735162871	4120.557536108765
4060.4671461203434	4048.187009873461
4098.0833734794505	4214.76575663488
4014.899400803413	4062.965346582267
4046.327490936224	3966.777639672154
4067.1157616923406	4059.5559400736624
4075.1240126667467	4153.577417170335
4093.093814831822	4173.417433845782
4026.5139678171868	4048.0440921150234
4114.251821932757	4037.6062991937197
4059.139632262492	4228.848443563815
4146.592128138248	4254.195760457286
4133.119100560618	4078.892968323658
4161.579612829342	3994.854223358085
4081.9969409072182	3974.2489498906466
4059.225163379964	4172.396377311837
4143.383099958922	4194.175981755684
