End of Run Costs
MLam	STLam
18	342
90	288
54	288
18	396
54	324
18	288
36	324
18	270
36	288
54	216
54	288
54	800
36	360
72	252
36	270
0	270
18	270
18	288
36	908
36	306
54	270
548	252
54	800
54	872
36	396
18	270
54	288
90	234
36	414
36	360
54	432
18	342
18	288
54	324
18	234
72	180
18	270
0	270
566	378
36	414
108	288
54	162
72	288
54	342
72	306
90	252
54	198
54	162
72	162
36	342
36	288
18	216
54	252
36	306
72	270
18	216
18	288
54	198
72	252
0	288
18	216
72	252
0	342
36	324
54	144
108	288
18	270
90	378
36	306
54	306
18	288
18	396
36	306
36	270
36	270
72	360
162	198
36	252
36	342
36	234
36	360
72	270
36	252
36	360
0	306
36	252
0	252
566	306
54	288
18	324
36	378
72	414
54	270
72	324
36	306
36	378
72	270
54	288
0	324
108	198
Acceptance Rate
0.47	1.0
0.51	1.0
0.44	1.0
0.43	0.71
0.43	0.74
0.49	0.63
0.5	0.59
0.48	0.66
0.45	0.62
0.4	0.54
0.52	0.53
0.32	0.48
0.42	0.46
0.49	0.48
0.42	0.49
0.39	0.41
0.39	0.45
0.32	0.43
0.42	0.48
0.35	0.49
0.33	0.44
0.33	0.49
0.42	0.5
0.33	0.39
0.4	0.39
0.37	0.35
0.29	0.42
0.34	0.5
0.25	0.43
0.23	0.41
0.32	0.38
0.25	0.46
0.16	0.4
0.36	0.39
0.29	0.33
0.29	0.42
0.22	0.37
0.25	0.41
0.26	0.45
0.17	0.53
0.19	0.44
0.24	0.43
0.17	0.47
0.22	0.5
0.24	0.51
0.16	0.35
0.18	0.42
0.2	0.48
0.27	0.46
0.16	0.37
0.24	0.45
0.11	0.44
0.27	0.56
0.18	0.47
0.14	0.5
0.22	0.46
0.18	0.45
0.13	0.47
0.12	0.37
0.14	0.47
0.18	0.5
0.12	0.43
0.14	0.43
0.15	0.4
0.09	0.39
0.13	0.44
0.08	0.5
0.13	0.41
0.06	0.46
0.11	0.43
0.14	0.47
0.17	0.38
0.16	0.49
0.09	0.4
0.05	0.41
0.15	0.51
0.12	0.42
0.06	0.46
0.15	0.41
0.08	0.48
0.13	0.55
0.11	0.51
0.11	0.37
0.13	0.41
0.11	0.41
0.1	0.51
0.08	0.38
0.09	0.39
0.11	0.41
0.08	0.42
0.04	0.5
0.13	0.45
0.07	0.33
0.07	0.34
0.11	0.47
0.05	0.39
0.09	0.5
0.09	0.39
0.08	0.48
0.06	0.38
0.08	0.42
0.06	0.45
0.09	0.41
0.06	0.43
0.04	0.44
0.07	0.43
0.07	0.47
0.02	0.49
0.08	0.39
0.06	0.44
0.07	0.38
0.1	0.46
0.03	0.52
0.08	0.5
0.08	0.41
0.02	0.46
0.11	0.34
0.07	0.58
0.06	0.39
0.08	0.45
0.05	0.43
0.08	0.41
0.07	0.46
0.04	0.43
0.02	0.38
0.04	0.44
0.09	0.45
0.02	0.48
0.05	0.48
0.03	0.42
0.04	0.47
0.04	0.51
0.05	0.41
0.03	0.38
0.05	0.39
0.08	0.31
0.02	0.28
0.01	0.23
0.02	0.36
0.02	0.25
0.01	0.23
0.02	0.21
0.05	0.26
0.03	0.22
0.05	0.17
0.04	0.17
0.05	0.23
0.02	0.18
0.02	0.18
0.01	0.18
0.03	0.15
0.0	0.19
0.03	0.17
0.01	0.12
0.02	0.19
0.01	0.21
0.03	0.13
0.04	0.14
0.01	0.19
0.03	0.14
0.01	0.14
0.0	0.14
0.02	0.19
0.01	0.11
0.02	0.16
0.01	0.15
0.02	0.09
0.01	0.16
0.01	0.1
0.0	0.06
0.02	0.09
0.03	0.07
0.02	0.05
0.02	0.13
0.01	0.1
0.0	0.07
0.02	0.12
0.01	0.16
0.02	0.07
0.02	0.12
0.01	0.12
0.0	0.08
0.01	0.07
0.050505050505050504	0.12
0.010101010101010102	0.07
0.020202020202020204	0.04
0.010101010101010102	0.11
0.020202020202020204	0.08
0.04040404040404041	0.08
0.01020408163265306	0.06
0.020618556701030927	0.06
0.010416666666666666	0.08
0.010526315789473684	0.08
0.021052631578947368	0.07
0.021052631578947368	0.05
0.021052631578947368	0.04
0.010526315789473684	0.12
0.0	0.04
0.0	0.1
0.010752688172043012	0.04
0.0	0.06
