End of Run Costs
MLam	STLam
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
Acceptance Rate
0.56	1.0
0.6	0.85
0.43	0.77
0.42	0.68
0.41	0.59
0.46	0.55
0.46	0.59
0.48	0.57
0.39	0.52
0.42	0.58
0.42	0.51
0.49	0.5
0.54	0.46
0.54	0.48
0.49	0.45
0.43	0.48
0.6	0.46
0.47	0.51
0.51	0.41
0.45	0.5
0.44	0.45
0.45	0.46
0.52	0.46
0.37	0.47
0.38	0.41
0.43	0.45
0.37	0.45
0.44	0.41
0.35	0.46
0.42	0.42
0.45	0.46
0.44	0.47
0.48	0.48
0.39	0.51
0.49	0.44
0.47	0.44
0.47	0.5
0.45	0.36
0.43	0.45
0.45	0.53
0.45	0.31
0.43	0.45
0.55	0.57
0.48	0.42
0.45	0.42
0.45	0.46
0.41	0.38
0.43	0.42
0.4	0.52
0.52	0.45
0.48	0.43
0.53	0.44
0.37	0.52
0.4	0.48
0.47	0.46
0.41	0.45
0.44	0.44
0.53	0.49
0.39	0.51
0.52	0.5
0.48	0.47
0.48	0.39
0.46	0.35
0.49	0.39
0.47	0.38
0.47	0.4
0.38	0.5
0.39	0.49
0.37	0.44
0.48	0.48
0.36	0.44
0.39	0.42
0.42	0.42
0.49	0.44
0.51	0.42
0.44	0.47
0.46	0.42
0.38	0.5
0.42	0.49
0.35	0.49
0.42	0.55
0.43	0.39
0.42	0.45
0.38	0.42
0.55	0.35
0.41	0.4
0.46	0.44
0.45	0.4
0.55	0.4
0.39	0.41
0.5	0.41
0.5	0.46
0.55	0.42
0.47	0.41
0.44	0.44
0.45	0.45
0.43	0.51
0.44	0.44
0.4	0.48
0.44	0.52
0.47	0.39
0.44	0.49
0.49	0.39
0.41	0.4
0.41	0.51
0.38	0.38
0.47	0.52
0.49	0.48
0.51	0.42
0.44	0.45
0.38	0.5
0.44	0.38
0.4	0.42
0.42	0.46
0.44	0.46
0.43	0.38
0.54	0.5
0.45	0.49
0.46	0.42
0.34	0.45
0.49	0.43
0.47	0.37
0.44	0.45
0.47	0.41
0.47	0.45
0.49	0.47
0.45	0.41
0.5	0.47
0.43	0.42
0.47	0.53
0.42	0.43
0.4	0.41
0.42	0.4
0.39	0.27
0.4	0.34
0.4	0.3
0.33	0.28
0.31	0.24
0.38	0.27
0.36	0.18
0.25	0.15
0.35	0.16
0.23	0.09
0.21	0.22
0.23	0.14
0.16	0.14
0.13	0.15
0.18	0.09
0.17	0.11
0.1	0.13
0.15	0.04
0.12	0.06
0.09	0.09
0.02	0.06
0.02	0.04
0.03	0.050505050505050504
0.04	0.04040404040404041
0.04	0.06060606060606061
0.01	0.04040404040404041
0.061855670103092786	0.05102040816326531
0.030927835051546393	0.0
0.0	0.041237113402061855
0.02197802197802198	0.05154639175257732
0.022222222222222223	0.031914893617021274
0.0	0.011111111111111112
0.024691358024691357	0.03409090909090909
0.025974025974025976	0.03529411764705882
0.014084507042253521	0.0125
0.0	0.01282051282051282
0.0	0.02631578947368421
0.0	0.013888888888888888
0.0	0.029411764705882353
0.0	0.0
0.02857142857142857	0.01694915254237288
0.0	0.017241379310344827
0.0	0.017241379310344827
0.0	0.0
0.0	0.041666666666666664
0.0	0.0
0.0	0.05263157894736842
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.04
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.05
0.0	0.05555555555555555
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
