End of Run Costs
MLam	STLam
10.540000000000001	10.600000000000001
10.38	11.520000000000001
10.5	11.520000000000001
10.580000000000002	11.520000000000001
10.600000000000001	10.600000000000001
10.600000000000001	11.520000000000001
10.5	10.600000000000001
8.940000000000001	11.520000000000001
9.940000000000001	11.520000000000001
11.520000000000001	11.520000000000001
10.940000000000001	11.520000000000001
10.46	11.520000000000001
10.16	11.520000000000001
10.3	11.520000000000001
10.600000000000001	11.520000000000001
9.22	11.520000000000001
11.520000000000001	11.520000000000001
10.38	11.520000000000001
10.600000000000001	10.600000000000001
10.38	11.520000000000001
10.600000000000001	11.520000000000001
10.600000000000001	11.520000000000001
11.100000000000001	11.520000000000001
10.38	11.520000000000001
10.600000000000001	11.520000000000001
9.360000000000001	10.600000000000001
10.600000000000001	10.600000000000001
10.38	11.520000000000001
10.600000000000001	11.520000000000001
10.600000000000001	11.520000000000001
10.600000000000001	11.520000000000001
11.0	11.520000000000001
10.600000000000001	11.520000000000001
10.600000000000001	11.520000000000001
10.620000000000001	11.520000000000001
10.600000000000001	11.520000000000001
10.600000000000001	11.520000000000001
10.600000000000001	11.520000000000001
10.600000000000001	11.520000000000001
9.940000000000001	11.520000000000001
10.38	10.38
10.38	11.520000000000001
10.600000000000001	11.520000000000001
10.38	11.520000000000001
10.600000000000001	11.520000000000001
10.540000000000001	10.600000000000001
10.16	11.520000000000001
10.38	11.520000000000001
11.46	11.520000000000001
10.600000000000001	11.520000000000001
10.600000000000001	11.520000000000001
10.38	10.600000000000001
10.600000000000001	11.42
10.600000000000001	10.600000000000001
10.600000000000001	11.520000000000001
10.38	11.520000000000001
10.38	11.520000000000001
11.520000000000001	11.520000000000001
10.600000000000001	10.600000000000001
10.5	11.520000000000001
10.580000000000002	11.520000000000001
10.600000000000001	11.520000000000001
9.38	11.520000000000001
10.38	10.600000000000001
11.520000000000001	11.520000000000001
10.38	11.520000000000001
9.16	11.520000000000001
11.520000000000001	11.520000000000001
8.940000000000001	11.520000000000001
10.16	11.520000000000001
10.38	11.520000000000001
10.38	10.600000000000001
