End of Run Costs
MLam	STLam
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
Acceptance Rate
0.73	1.0
0.87	0.64
0.8	0.65
0.76	0.56
0.75	0.58
0.64	0.64
0.57	0.55
0.54	0.58
0.54	0.53
0.56	0.56
0.5	0.53
0.52	0.45
0.39	0.5
0.44	0.44
0.5	0.38
0.48	0.49
0.48	0.42
0.47	0.51
0.53	0.41
0.44	0.46
0.41	0.49
0.53	0.46
0.38	0.58
0.47	0.39
0.46	0.39
0.49	0.35
0.39	0.49
0.47	0.44
0.39	0.35
0.42	0.42
0.43	0.49
0.51	0.42
0.4	0.48
0.41	0.46
0.45	0.37
0.44	0.37
0.42	0.49
0.37	0.4
0.43	0.45
0.43	0.45
0.44	0.49
0.47	0.42
0.42	0.39
0.4	0.48
0.45	0.56
0.45	0.49
0.44	0.47
0.47	0.46
0.43	0.44
0.48	0.47
0.6	0.42
0.45	0.32
0.46	0.57
0.41	0.34
0.39	0.35
0.42	0.45
0.47	0.46
0.42	0.43
0.36	0.45
0.45	0.52
0.37	0.52
0.47	0.46
0.47	0.43
0.51	0.48
0.48	0.39
0.42	0.53
0.43	0.4
0.42	0.46
0.44	0.5
0.43	0.44
0.47	0.48
0.38	0.42
0.41	0.48
0.38	0.36
0.42	0.31
0.5	0.38
0.44	0.42
0.45	0.48
0.44	0.39
0.44	0.51
0.43	0.4
0.5	0.43
0.42	0.42
0.51	0.43
0.45	0.42
0.51	0.49
0.44	0.55
0.39	0.51
0.36	0.43
0.4	0.41
0.37	0.42
0.5	0.41
0.45	0.47
0.44	0.45
0.46	0.44
0.38	0.42
0.44	0.46
0.46	0.54
0.39	0.51
0.43	0.55
0.45	0.39
0.44	0.47
0.48	0.56
0.44	0.31
0.51	0.45
0.41	0.44
0.46	0.49
0.4	0.38
0.42	0.49
0.53	0.49
0.47	0.41
0.36	0.43
0.45	0.41
0.47	0.43
0.47	0.41
0.46	0.44
0.49	0.45
0.46	0.45
0.42	0.38
0.54	0.34
0.4	0.44
0.45	0.35
0.45	0.59
0.47	0.44
0.43	0.52
0.5	0.45
0.47	0.41
0.35	0.41
0.47	0.49
0.46	0.51
0.36	0.46
0.39	0.42
0.4	0.28
0.32	0.36
0.28	0.34
0.31	0.3469387755102041
0.25	0.29473684210526313
0.28	0.21951219512195122
0.26	0.2054794520547945
0.18	0.16666666666666666
0.18	0.12195121951219512
0.14	0.16666666666666666
0.21	0.1
0.17	0.0
0.13131313131313133	0.0
0.0707070707070707	0.0
0.12121212121212122	0.0
0.07142857142857142	0.0
0.042105263157894736	0.0
0.08045977011494253	0.0
0.05263157894736842	0.0
0.08064516129032258	0.0
0.043478260869565216	0.0
0.027777777777777776	0.0
0.0	0.0
0.09090909090909091	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
