End of Run Costs
MLam	STLam
272	288
0	264
0	264
264	0
0	0
0	0
0	0
0	0
0	0
264	264
264	0
0	0
0	280
264	0
272	272
0	0
0	0
264	0
0	0
0	0
0	0
0	0
0	264
264	0
264	264
0	272
0	0
264	0
0	0
264	0
0	0
0	0
0	0
264	272
272	272
0	0
0	264
0	0
0	0
0	264
0	264
0	272
272	272
0	264
280	264
272	0
264	0
0	0
0	0
264	272
0	264
0	0
0	0
264	0
264	264
0	264
264	0
0	264
0	264
264	0
264	272
264	0
0	0
264	0
264	0
0	264
264	264
0	0
0	0
0	0
0	264
0	0
272	272
0	0
0	0
0	0
0	0
0	0
272	264
0	272
0	0
0	0
264	0
0	264
0	0
264	272
0	0
264	0
0	0
264	0
264	0
264	264
264	264
0	0
0	264
272	264
264	280
0	264
0	272
0	0
Acceptance Rate
1.0	1.0
0.94	0.96
0.92	0.95
0.78	0.91
0.76	0.85
0.72	0.76
0.74	0.76
0.58	0.71
0.69	0.61
0.54	0.69
0.58	0.66
0.54	0.53
0.55	0.51
0.47	0.42
0.47	0.45
0.46	0.41
0.49	0.34
0.43	0.43
0.32	0.49
0.4	0.36
0.43	0.33
0.43	0.33
0.44	0.34
0.39	0.34
0.4	0.31
0.36	0.35
0.42	0.36
0.45	0.43
0.42	0.39
0.43	0.34
0.46	0.43
0.43	0.41
0.45	0.44
0.41	0.4
0.33	0.53
0.41	0.58
0.41	0.53
0.43	0.56
0.5	0.56
0.47	0.6
0.54	0.56
0.5	0.53
0.53	0.52
0.49	0.61
0.45	0.47
0.47	0.41
0.48	0.44
0.44	0.48484848484848486
0.49	0.43434343434343436
0.5	0.5252525252525253
0.46	0.47474747474747475
0.31	0.47474747474747475
0.42	0.40404040404040403
0.39	0.36363636363636365
0.6	0.36363636363636365
0.46	0.36363636363636365
0.5	0.3838383838383838
0.47	0.3939393939393939
0.46	0.3838383838383838
0.55	0.3939393939393939
0.49	0.47474747474747475
0.38	0.43434343434343436
0.54	0.47474747474747475
0.47	0.45454545454545453
0.44	0.5353535353535354
0.47	0.6161616161616161
0.51	0.5353535353535354
0.47	0.5353535353535354
0.39	0.48484848484848486
0.41	0.5555555555555556
0.47	0.5858585858585859
0.47	0.5050505050505051
0.4	0.5252525252525253
0.35	0.5353535353535354
0.48	0.5757575757575758
0.46	0.45454545454545453
0.43	0.42424242424242425
0.45	0.5757575757575758
0.47	0.43434343434343436
0.48	0.4444444444444444
0.44	0.46464646464646464
0.47	0.42424242424242425
0.46	0.42424242424242425
0.49	0.41414141414141414
0.5	0.5050505050505051
0.53	0.35353535353535354
0.57	0.494949494949495
0.5	0.3939393939393939
0.47	0.42424242424242425
0.48	0.3333333333333333
0.61	0.48484848484848486
0.45	0.46464646464646464
0.49	0.43434343434343436
0.46	0.46464646464646464
0.45	0.5353535353535354
0.53	0.48484848484848486
0.55	0.43434343434343436
0.52	0.5151515151515151
0.46	0.4444444444444444
0.42	0.5656565656565656
0.46	0.5252525252525253
0.44	0.5959595959595959
0.54	0.5858585858585859
0.47	0.5353535353535354
0.47	0.5151515151515151
0.48	0.5757575757575758
0.48	0.45454545454545453
0.48	0.5252525252525253
0.36	0.5151515151515151
0.51	0.5151515151515151
0.41	0.47474747474747475
0.44	0.45454545454545453
0.52	0.48484848484848486
0.51	0.45454545454545453
0.48	0.46464646464646464
0.48	0.48484848484848486
0.52	0.48484848484848486
0.43	0.45454545454545453
0.48	0.46464646464646464
0.48	0.45454545454545453
0.36	0.5454545454545454
0.53	0.46464646464646464
0.41	0.3939393939393939
0.53	0.4444444444444444
0.44	0.47474747474747475
0.46	0.5353535353535354
0.43	0.494949494949495
0.38	0.46464646464646464
0.49	0.5050505050505051
0.49	0.494949494949495
0.48	0.46464646464646464
0.41	0.48484848484848486
0.4	0.5454545454545454
0.5	0.45454545454545453
0.41	0.5050505050505051
0.42424242424242425	0.41414141414141414
0.41414141414141414	0.5454545454545454
0.43434343434343436	0.4444444444444444
0.36363636363636365	0.4444444444444444
0.40404040404040403	0.42424242424242425
0.3333333333333333	0.45454545454545453
0.36363636363636365	0.3333333333333333
0.26262626262626265	0.3434343434343434
0.25252525252525254	0.3333333333333333
0.24242424242424243	0.37373737373737376
0.2828282828282828	0.3333333333333333
0.2828282828282828	0.31313131313131315
0.25252525252525254	0.2828282828282828
0.23232323232323232	0.24242424242424243
0.24242424242424243	0.2828282828282828
0.18181818181818182	0.2222222222222222
0.1414141414141414	0.21212121212121213
0.16161616161616163	0.20202020202020202
0.16161616161616163	0.20202020202020202
0.2222222222222222	0.1717171717171717
0.1919191919191919	0.21212121212121213
0.15151515151515152	0.1919191919191919
0.20408163265306123	0.1717171717171717
0.12244897959183673	0.16161616161616163
0.13402061855670103	0.12121212121212122
0.16494845360824742	0.15151515151515152
0.1134020618556701	0.1919191919191919
0.09278350515463918	0.1326530612244898
0.07216494845360824	0.11224489795918367
0.12371134020618557	0.12371134020618557
0.07291666666666667	0.14432989690721648
0.11458333333333333	0.10416666666666667
0.11458333333333333	0.12631578947368421
0.10416666666666667	0.10526315789473684
0.09574468085106383	0.07368421052631578
0.07692307692307693	0.10752688172043011
0.0898876404494382	0.07526881720430108
0.022727272727272728	0.08791208791208792
0.08139534883720931	0.06741573033707865
0.058823529411764705	0.056818181818181816
0.04819277108433735	0.08139534883720931
0.075	0.07142857142857142
0.0625	0.06172839506172839
0.0875	0.13924050632911392
0.0625	0.07792207792207792
0.09090909090909091	0.1038961038961039
0.05405405405405406	0.05263157894736842
0.06756756756756757	0.0684931506849315
0.04225352112676056	0.11267605633802817
0.029850746268656716	0.07352941176470588
0.046875	0.1044776119402985
0.031746031746031744	0.07936507936507936
0.04838709677419355	0.03225806451612903
0.03508771929824561	0.05084745762711865
0.05454545454545454	0.08620689655172414
0.03773584905660377	0.0
0.02	0.0
0.0851063829787234	0.05555555555555555
0.0	0.09803921568627451
0.043478260869565216	0.08163265306122448
0.10869565217391304	0.02127659574468085
0.045454545454545456	0.06382978723404255
0.06818181818181818	0.045454545454545456
0.024390243902439025	0.023255813953488372
0.025	0.024390243902439025
0.02631578947368421	0.025
