End of Run Costs
MLam	STLam
496	512
472	488
480	488
456	496
504	488
504	504
488	504
464	472
472	496
464	472
480	504
464	488
480	488
488	480
504	496
472	456
472	496
448	456
488	504
504	480
488	472
480	472
504	496
488	472
480	496
480	488
480	496
472	480
496	488
496	464
488	496
464	480
496	472
464	488
472	488
504	472
480	488
472	480
496	480
496	496
488	488
496	504
496	504
512	488
480	488
488	488
488	480
504	496
496	488
496	480
488	488
472	480
480	488
464	480
488	496
480	488
496	512
488	480
488	504
488	480
464	504
480	504
504	480
496	496
480	480
480	496
456	480
496	512
472	504
488	496
488	472
480	472
472	496
512	488
480	480
504	496
496	440
504	504
472	472
496	480
488	512
488	504
480	480
488	504
496	480
472	480
496	464
488	480
488	488
504	472
488	488
480	472
488	480
488	464
488	488
488	464
488	480
496	488
472	496
480	488
Acceptance Rate
0.99	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.99	0.98
1.0	0.99
0.99	1.0
0.99	1.0
1.0	0.99
0.99	0.99
0.99	0.97
0.97	0.99
0.98	0.97
1.0	0.98
0.99	0.99
1.0	0.98
0.99	1.0
0.97	1.0
0.97	0.97
0.98	0.98
1.0	0.98
1.0	0.99
0.93	0.99
1.0	0.96
1.0	1.0
0.99	1.0
0.99	1.0
0.97	0.96
1.0	0.98
0.98	0.99
0.97	0.98
0.99	0.98
0.98	0.98
0.99	0.96
0.98	1.0
0.98	1.0
0.99	0.98
0.99	0.96
0.98	0.99
0.99	0.99
0.98	0.99
1.0	0.99
0.98	0.97
0.97	0.98
0.96	0.98
0.96	0.97
0.96	0.97
0.93	0.98
0.98	0.98
0.94	0.97
0.97	0.98
0.99	0.96
0.98	0.99
0.97	0.96
0.96	0.95
0.98	0.96
0.96	0.97
0.96	0.98
0.94	0.96
0.96	0.98
0.97	0.97
0.94	0.98
0.96	0.96
0.99	0.93
0.93	0.95
0.96	0.95
0.97	0.96
0.94	0.98
0.95	0.96
0.98	0.96
0.95	0.97
0.92	0.97
0.94	0.96
0.99	1.0
0.96	0.96
0.97	0.97
0.94	0.99
0.92	0.95
0.97	0.99
0.96	0.91
0.94	0.94
0.94	0.98
0.94	0.97
0.94	0.94
0.92	0.94
0.92	0.98
0.96	0.98
0.95	0.98
0.92	0.93
0.93	0.96
0.94	0.94
0.94	0.96
0.97	0.93
0.98	0.94
0.95	0.93
0.92	0.99
0.93	0.96
0.94	0.93
0.97	0.95
0.95	0.91
0.94	0.92
0.92	0.92
0.97	0.93
0.92	0.94
0.97	0.91
0.9	0.89
0.95	0.94
0.98	0.97
0.93	0.93
0.92	0.94
0.95	0.92
0.94	0.94
0.94	0.96
0.95	0.93
0.97	0.93
0.96	0.99
0.97	0.92
0.92	0.95
0.95	0.92
0.95	0.96
0.94	0.95
0.93	0.91
0.94	0.95
0.95	0.92
0.9	0.9
0.93	0.95
0.94	0.93
0.92	0.9
0.94	0.94
0.96	0.94
0.93	0.91
0.93	0.96
0.96	0.97
0.93	0.94
0.95	0.97
0.94	0.93
0.95	0.95
0.94	0.98
0.93	0.88
0.97	0.89
0.86	0.96
0.9	0.92
0.97	0.96
0.96	0.95
0.91	0.93
0.92	0.93
0.89	0.96
0.92	0.92
0.93	0.91
0.96	0.95
0.92	0.94
0.96	0.9
0.91	0.92
0.88	0.92
0.9	0.9
0.89	0.89
0.87	0.9
0.97	0.92
0.95	0.91
0.9	0.88
0.89	0.91
0.91	0.86
0.94	0.92
0.87	0.89
0.88	0.93
0.92	0.9
0.86	0.92
0.91	0.93
0.93	0.94
0.91	0.9
0.97	0.9
0.89	0.92
0.9	0.88
0.87	0.87
0.96	0.92
0.92	0.87
0.91	0.92
0.93	0.88
0.84	0.96
0.9	0.93
0.86	0.89
0.89	0.92
0.85	0.91
0.95	0.91
0.96	0.88
0.91	0.9
0.95	0.83
0.85	0.85
0.86	0.91
0.91	0.91
0.95	0.9
0.87	0.89
0.86	0.94
0.92	0.95
0.87	0.9
0.91	0.95
0.92	0.88
0.85	0.89
0.91	0.91
0.94	0.93
