End of Run Costs
MLam	STLam
8980.0	9180.0
8940.0	9040.0
8840.0	9180.0
9040.0	9280.0
8740.0	9280.0
9120.0	9240.0
9240.0	9220.0
9100.0	9060.0
9060.0	9240.0
9140.0	9260.0
8960.0	9110.0
8980.0	9180.0
9100.0	9120.0
8980.0	9340.0
9080.0	9260.0
9140.0	9340.0
8920.0	9160.0
8980.0	9300.0
8840.0	9220.0
8980.0	9440.0
8920.0	9260.0
8860.0	9180.0
8960.0	9140.0
8960.0	9080.0
8940.0	9220.0
8900.0	9200.0
8880.0	9200.0
8920.0	9060.0
8960.0	9120.0
9020.0	9260.0
8880.0	8960.0
8978.0	9280.0
8880.0	9120.0
8900.0	9220.0
8980.0	9240.0
8860.0	9240.0
8900.0	9160.0
9140.0	9360.0
9180.0	9160.0
8960.0	9160.0
8940.0	9220.0
8920.0	9220.0
9000.0	9160.0
8920.0	9160.0
8880.0	9220.0
8900.0	9100.0
8860.0	9100.0
8960.0	9200.0
9120.0	9130.666666666668
8940.0	9340.0
8920.0	9220.0
8960.0	9220.0
8980.0	9120.0
9000.0	9180.0
9080.0	9020.0
8800.0	9000.0
8900.0	9100.0
8940.0	9220.0
8880.0	9220.0
9020.0	9220.0
9150.0	9160.0
8840.0	9080.0
8880.0	9220.0
9040.0	9200.0
8920.0	9140.0
8880.0	9140.0
8860.0	9280.0
9080.0	9040.0
8860.0	9060.0
9120.0	9280.0
9140.0	9340.0
9020.0	9300.0
8980.0	9160.0
8940.0	9360.0
8880.0	9140.0
9040.0	9160.0
8960.0	9140.0
9040.0	9060.0
8920.0	9160.0
8880.0	9320.0
8960.0	9360.0
8880.0	9340.0
8960.0	9180.0
8840.0	9220.0
8960.0	9180.0
9060.0	9120.0
8900.0	9300.0
8880.0	9480.0
8800.0	9140.0
9060.0	9360.0
8900.0	9260.0
8980.0	9060.0
8920.0	9120.0
9100.0	9240.0
9100.0	9160.0
9140.0	9160.0
8860.0	9180.0
8800.0	9260.0
9000.0	9140.0
8940.0	9120.0
Acceptance Rate
0.64	1.0
0.43	0.78
0.43	0.78
0.39	0.7
0.54	0.61
0.49	0.56
0.66	0.54
0.72	0.48
0.52	0.5
0.46	0.5
0.45	0.54
0.46	0.47
0.49	0.55
0.47	0.53
0.45	0.47
0.51	0.39
0.41	0.42
0.34	0.5
0.52	0.35
0.4	0.54
0.35	0.48
0.43	0.43
0.42	0.51
0.46	0.41
0.41	0.56
0.52	0.42
0.45	0.41
0.46	0.37
0.37	0.51
0.44	0.4
0.53	0.51
0.52	0.51
0.31	0.4
0.53	0.43
0.4	0.45
0.44	0.4
0.47	0.43
0.32	0.46
0.48	0.48
0.37	0.48
0.42	0.36
0.37	0.5
0.39	0.39
0.37	0.35
0.48	0.45
0.54	0.47
0.32	0.5
0.44	0.35
0.42	0.51
0.47	0.38
0.52	0.34
0.4	0.46
0.46	0.37
0.38	0.41
0.51	0.42
0.44	0.42
0.51	0.47
0.47	0.4
0.44	0.48
0.54	0.48
0.49	0.51
0.44	0.5
0.4	0.4
0.39	0.44
0.46	0.45
0.46	0.51
0.42	0.36
0.57	0.35
0.45	0.41
0.42	0.43
0.39	0.41
0.45	0.4
0.4	0.42
0.4	0.47
0.47	0.42
0.41	0.43
0.44	0.52
0.46	0.38
0.39	0.47
0.47	0.41
0.48	0.37
0.44	0.45
0.37	0.5
0.39	0.44
0.46	0.39
0.52	0.5
0.36	0.42
0.44	0.39
0.38	0.41
0.47	0.35
0.44	0.37
0.42	0.4
0.46	0.39
0.46	0.51
0.44	0.41
0.43	0.36
0.43	0.31
0.38	0.56
0.44	0.37
0.46	0.45
0.43	0.47
0.5	0.45
0.45	0.5
0.32	0.43
0.41	0.44
0.39	0.29
0.46	0.38
0.45	0.53
0.45	0.49
0.37	0.35
0.36	0.5
0.47	0.38
0.45	0.41
0.54	0.47
0.35	0.36
0.44	0.41
0.41	0.37
0.48	0.4
0.45	0.43
0.44	0.48
0.53	0.48
0.51	0.43
0.52	0.54
0.47	0.43
0.49	0.51
0.42	0.45
0.44	0.41
0.5	0.45
0.53	0.42
0.48	0.45
0.44	0.43
0.48	0.33
0.36	0.35
0.32	0.37
0.41	0.31
0.27	0.25
0.24	0.27
0.25	0.28
0.18	0.27
0.24	0.24
0.23	0.25
0.24	0.21
0.26	0.27
0.17	0.21
0.23	0.14
0.24	0.17
0.2	0.23
0.24	0.2
0.17	0.22
0.22	0.19
0.14	0.19
0.22	0.16
0.18	0.25
0.15	0.16
0.25	0.19
0.14	0.25
0.16	0.21
0.19	0.15
0.14	0.26
0.17	0.21
0.21	0.13
0.15	0.18
0.21	0.19
0.2	0.21
0.17	0.22
0.22	0.24
0.23	0.17
0.19	0.23
0.18	0.14
0.24	0.17
0.23	0.15
0.2	0.2
0.23	0.15
0.22	0.16
0.2	0.16
0.19	0.14
0.2	0.25
0.2	0.26
0.25	0.23
0.18	0.18
0.22	0.25
0.18	0.22
0.16	0.21
0.2	0.15
0.24	0.18
0.23	0.22
0.32	0.21
0.21	0.27
0.22	0.26
0.27	0.17
0.23	0.21
0.17	0.18
0.2	0.28
0.15	0.23
0.25	0.1
0.16	0.29
0.26	0.16
0.28	0.23
0.18	0.22
0.14	0.15
0.17	0.11
