End of Run Costs
MLam	STLam
10.920000000000002	11.520000000000001
11.84	11.520000000000001
11.96	11.520000000000001
10.84	11.520000000000001
10.8	11.520000000000001
10.72	11.520000000000001
10.68	11.520000000000001
10.580000000000002	11.520000000000001
11.16	11.520000000000001
10.84	11.520000000000001
11.84	11.520000000000001
11.08	11.520000000000001
11.32	11.520000000000001
11.760000000000002	11.520000000000001
10.72	11.520000000000001
10.9	11.520000000000001
10.88	11.520000000000001
11.8	10.600000000000001
11.8	11.520000000000001
11.860000000000001	11.520000000000001
11.72	11.520000000000001
10.920000000000002	11.520000000000001
11.860000000000001	11.520000000000001
10.700000000000001	11.520000000000001
10.74	11.520000000000001
10.92	11.520000000000001
11.66	11.520000000000001
11.72	11.520000000000001
11.0	11.520000000000001
9.5	11.520000000000001
10.88	11.520000000000001
11.82	11.520000000000001
10.860000000000001	11.520000000000001
11.18	10.600000000000001
10.9	10.38
10.9	11.520000000000001
10.9	11.520000000000001
11.840000000000002	11.520000000000001
10.760000000000002	11.520000000000001
11.8	11.520000000000001
10.780000000000001	11.520000000000001
11.780000000000001	11.520000000000001
11.940000000000001	11.520000000000001
10.860000000000001	11.520000000000001
11.74	11.520000000000001
11.040000000000001	11.520000000000001
11.020000000000001	11.520000000000001
10.920000000000002	10.600000000000001
11.040000000000001	11.520000000000001
10.760000000000002	11.520000000000001
11.100000000000001	11.520000000000001
10.84	11.520000000000001
11.06	11.520000000000001
11.700000000000001	10.600000000000001
10.82	11.520000000000001
11.74	11.520000000000001
10.84	11.520000000000001
9.5	11.520000000000001
11.22	11.520000000000001
10.9	11.520000000000001
10.940000000000001	11.520000000000001
10.58	11.520000000000001
11.72	11.520000000000001
10.920000000000002	11.520000000000001
11.760000000000002	11.520000000000001
10.68	11.520000000000001
11.700000000000001	11.520000000000001
9.66	11.520000000000001
11.860000000000001	11.520000000000001
11.020000000000001	11.520000000000001
10.920000000000002	11.520000000000001
10.760000000000002	11.520000000000001
10.620000000000001	11.520000000000001
10.940000000000001	11.520000000000001
10.84	11.520000000000001
11.8	10.600000000000001
10.98	11.520000000000001
11.860000000000001	11.520000000000001
10.74	11.520000000000001
11.08	10.600000000000001
10.82	11.520000000000001
10.66	11.520000000000001
11.14	11.520000000000001
10.84	11.520000000000001
12.020000000000001	11.520000000000001
11.06	11.520000000000001
11.700000000000001	11.520000000000001
10.74	11.520000000000001
10.8	11.520000000000001
11.260000000000002	11.520000000000001
11.84	11.520000000000001
10.580000000000002	11.520000000000001
10.64	11.520000000000001
10.56	11.520000000000001
10.780000000000001	11.520000000000001
10.82	11.520000000000001
10.72	11.520000000000001
10.84	11.520000000000001
11.9	11.520000000000001
10.620000000000001	11.520000000000001
Acceptance Rate
0.98	1.0
0.98	1.0
1.0	1.0
0.99	0.75
0.97	0.69
0.97	0.76
0.98	0.71
0.98	0.66
0.98	0.7
0.99	0.75
0.94	0.59
0.99	0.62
0.96	0.7
0.99	0.59
0.99	0.63
0.98	0.53
0.98	0.55
0.96	0.55
0.96	0.54
0.99	0.48
0.96	0.54
0.97	0.51
0.96	0.49
0.98	0.59
0.99	0.55
0.96	0.62
0.91	0.47
0.98	0.51
0.96	0.4
0.97	0.55
0.96	0.52
0.99	0.48
0.99	0.46
0.98	0.5
0.97	0.47
0.97	0.49
0.97	0.49
0.98	0.42
0.94	0.51
0.98	0.4
0.96	0.48
0.98	0.46
0.97	0.46
0.93	0.51
1.0	0.44
0.95	0.43
0.96	0.49
0.96	0.45
0.98	0.42
0.97	0.43
0.95	0.53
1.0	0.47
0.94	0.44
0.97	0.52
0.92	0.48
0.97	0.52
0.98	0.54
0.97	0.45
0.99	0.5
0.93	0.45
0.98	0.5
0.96	0.5
0.95	0.51
0.98	0.5
0.93	0.45
0.99	0.51
0.95	0.51
0.92	0.5
0.99	0.49
0.94	0.45
0.98	0.48
0.96	0.49
0.95	0.43
0.97	0.53
0.94	0.5
0.94	0.46
0.97	0.48
0.95	0.35
0.94	0.49
0.93	0.4
0.96	0.56
0.96	0.44
0.96	0.43
0.96	0.44
0.94	0.39
0.96	0.58
0.97	0.54
0.94	0.44
0.99	0.45
0.93	0.39
0.97	0.45
0.95	0.45
0.93	0.57
0.95	0.44
0.96	0.52
0.94	0.41
0.96	0.44
0.94	0.45
0.96	0.45
0.94	0.45
0.98	0.51
0.95	0.51
0.96	0.47
0.94	0.42
0.94	0.41
0.94	0.39
0.96	0.43
0.96	0.44
0.93	0.35
0.96	0.47
0.93	0.48
0.96	0.47
0.93	0.49
0.93	0.44
0.95	0.43
0.96	0.44
0.99	0.52
0.94	0.52
0.92	0.46
0.97	0.41
0.93	0.43
0.96	0.5
0.96	0.46
0.88	0.5
0.93	0.47
0.97	0.41
0.98	0.47
0.96	0.54
0.94	0.42
0.94	0.5
0.97	0.56
0.96	0.48
0.98	0.47
0.95	0.44
0.97	0.49
0.92	0.5
0.98	0.45
0.94	0.48
0.97	0.42
0.98	0.51
0.98	0.49
0.91	0.4
0.94	0.41
0.93	0.47
0.96	0.45
0.98	0.41
0.95	0.42
0.96	0.46
0.91	0.52
0.95	0.41
0.95	0.53
0.97	0.55
0.96	0.53
0.92	0.6
0.97	0.38
0.92	0.48
0.94	0.47
0.93	0.47
0.92	0.47
0.97	0.49
0.93	0.47
0.98	0.35
0.94	0.45
0.94	0.6
0.93	0.42
