End of Run Costs
MLam	STLam
16029.488052484365	16071.639230179013
16068.628052147882	16412.62849383973
16332.522639409664	16625.93259693381
16070.833410623809	16059.516788675288
16642.29637600535	16159.025780394193
15981.196692256002	15796.203570265376
16218.20674108178	16103.32446000474
16194.084058371487	16120.964971006693
16107.27795012014	15901.711054466017
15941.608181777425	16188.63324991595
16303.577940919597	15805.25372719188
16029.535344232569	15827.880448224765
15971.252651576642	15637.296740729267
16114.31410575834	16195.461450372664
16259.662428067619	16392.459650607972
15963.572669958841	15962.416387635825
15856.512559657442	16225.81319051893
16300.573618077138	15976.97588354545
15684.837550885035	16026.496091409219
16137.067401920931	16664.41829709697
16089.762433878448	15656.259296424207
16417.696721509725	16034.916154063114
16455.41910148903	15859.442386794351
15909.147859252773	16750.756331136436
16051.65248091577	16441.94817042222
15965.844672509555	15893.350477117221
15824.013350913974	16236.502472782035
15910.883460896075	16134.605273137151
16275.784020935851	16287.22087419152
16155.56106552589	16000.405758289837
15874.561951459627	16367.046421402794
15996.23887286574	16176.942149350189
15928.339135576256	16101.013310787588
15882.362570018535	16008.092469909863
15782.046975917217	15586.668952081127
16140.71084589602	16056.175853959581
15894.393950494568	16469.56123606595
16043.262456643934	16391.525352749817
16117.087613648655	16126.54099979183
16053.576661481724	15933.405121290405
16071.961045051508	16009.2102003699
15946.470715534215	16020.532497287779
16361.194834879147	16112.826983809238
16110.589041592295	16369.998475606186
16138.186881406775	16373.99617643653
16387.902881746544	16458.487291691483
16053.73771179074	16296.014046261893
15882.37500308829	15756.702136309676
15489.585661542002	15770.495289709408
16109.45552011972	16069.73966874501
15982.945333719266	16217.285889378678
16675.07989437272	16380.89691546648
16167.371989799429	15869.743526489538
16399.99085672665	16172.989864790636
16541.940770777925	15810.355993303036
15858.26389671562	15981.670697913558
15743.839205662674	16046.647436653331
16204.416413876395	16259.62110101324
16245.289776048494	15927.262041606105
15734.199991428553	16084.18587393783
15958.820464941173	16312.363931325559
16366.613797141845	16284.243586321116
15848.624554535774	16261.664918435712
16093.360647475012	16155.180074470209
16468.157124504836	16218.159733335384
16030.784438878985	15807.711486827659
15852.154305163374	15880.253082059748
15764.755233515458	15935.866492474372
15878.980164235962	16032.628606997994
16456.260523790705	15810.956716638693
16180.338698846836	16051.27902925621
16120.294455280298	15759.74129404853
16196.764245280174	16210.463587834287
16320.8312261187	16178.69882105176
16081.306211010507	15561.263298745143
16050.703491339878	16305.83812089587
16108.472872440141	16115.380958308397
15494.766758070433	16047.309830870867
15692.496541906758	15728.77236911066
16187.540640073606	15819.279581573026
15959.807336282358	16188.302882033111
15996.539306883044	15407.761433593923
15475.361686865208	16009.328410218726
16271.952222492977	16395.48443264576
16241.34384340364	15617.354412863642
16123.701538428086	16031.548134740777
16437.671182752	16004.970168237614
15977.23810559114	15850.651936677226
15731.06205321376	16138.340431352222
16161.408654877794	16058.522016791447
16388.917567463213	15931.321900348208
16266.929181675383	16246.891688269818
15791.505309672868	16116.560711918939
16272.527804500445	15825.612436951174
16354.90550803615	16016.549154391847
16046.654159883103	15598.806570219413
16203.666469274189	16183.84408876153
16070.701938764543	16360.237833111067
15992.50653278147	16039.543398655174
16379.651422061044	16170.638299259115
Acceptance Rate
0.49	1.0
0.36	0.79
0.28	0.88
0.23	0.64
0.23	0.67
0.2	0.59
0.19	0.54
0.15	0.55
0.29	0.58
0.35	0.55
0.6	0.45
0.72	0.54
0.58	0.47
0.49	0.45
0.36	0.51
0.39	0.44
0.41	0.46
0.51	0.48
0.45	0.46
0.41	0.47
0.5	0.38
0.46	0.47
0.43	0.45
0.5	0.47
0.48	0.36
0.48	0.41
0.38	0.44
0.51	0.49
0.5	0.43
0.44	0.46
0.4	0.42
0.4	0.44
0.51	0.42
0.44	0.36
0.4	0.44
0.4	0.55
0.43	0.46
0.46	0.42
0.43	0.46
0.37	0.47
0.36	0.41
0.4	0.38
0.4	0.37
0.32	0.41
0.44	0.46
0.3	0.29
0.43	0.46
0.4	0.43
0.39	0.53
0.38	0.44
0.44	0.49
0.51	0.43
0.41	0.41
0.42	0.4
0.4	0.53
0.43	0.41
0.44	0.47
0.4	0.37
0.38	0.49
0.48	0.48
0.41	0.42
0.41	0.43
0.29	0.48
0.53	0.44
0.4	0.41
0.53	0.4
0.48	0.48
0.5	0.42
0.39	0.47
0.47	0.4
0.5	0.47
0.38	0.43
0.46	0.48
0.47	0.38
0.43	0.41
0.44	0.5
0.51	0.43
0.38	0.38
0.36	0.42
0.46	0.5
0.38	0.46
0.45	0.38
0.48	0.44
0.42	0.47
0.45	0.52
0.52	0.43
0.46	0.43
0.47	0.47
0.38	0.52
0.45	0.41
0.4	0.44
0.51	0.32
0.49	0.46
0.45	0.38
0.4	0.38
0.39	0.51
0.41	0.46
0.32	0.55
0.42	0.47
0.48	0.37
0.46	0.47
0.43	0.41
0.45	0.39
0.43	0.43
0.42	0.45
0.43	0.48
0.51	0.46
0.47	0.46
0.39	0.43
0.32	0.49
0.46	0.44
0.4	0.41
0.42	0.42
0.42	0.51
0.48	0.34
0.51	0.47
0.42	0.44
0.46	0.47
0.43	0.46
0.41	0.43
0.48	0.52
0.47	0.46
0.46	0.42
0.5	0.48
0.45	0.43
0.46	0.48
0.44	0.46
0.4	0.53
0.46	0.48
0.41	0.45
0.52	0.44
0.43	0.37
0.3	0.37
0.36	0.29
0.31	0.18
0.3	0.21
0.27	0.3
0.24	0.24
0.22	0.19
0.23	0.26
0.19	0.19
0.13	0.11
0.13	0.14
0.14	0.08
0.13	0.13
0.1	0.12
0.1	0.12
0.08	0.14
0.06	0.04
0.1	0.05
0.05	0.08
0.05	0.07
0.06	0.08
0.06	0.09
0.07	0.06
0.04	0.02
0.04	0.02
0.05	0.08
0.02	0.05
0.06	0.03
0.04	0.02
0.03	0.04
0.01	0.02
0.02	0.02
0.0	0.02
0.05	0.05
0.04	0.03
0.05	0.01
0.02	0.01
0.01	0.02
0.01	0.04
0.03	0.01
0.0	0.01
0.01	0.01
0.01	0.01
0.02	0.01
0.01	0.06
0.03	0.0
0.02	0.01
0.01	0.02
0.02	0.02
0.02	0.0
0.03	0.01
0.02	0.03
0.0	0.02
0.03	0.02
0.03	0.0
0.02	0.03
0.03	0.01
0.0	0.01
0.0	0.0
0.02	0.02
0.0	0.0
0.0	0.01
0.01	0.03
0.01	0.01
0.01	0.02
0.0	0.03
0.01	0.02
0.01	0.02
0.0	0.0
