End of Run Costs
MLam	STLam
22	24
10	8
12	18
22	24
16	10
16	14
12	14
2	26
20	10
20	18
8	10
12	16
10	28
14	20
6	18
12	18
16	24
12	14
14	10
10	24
16	12
10	14
22	14
12	10
20	20
16	16
8	22
12	10
12	22
4	16
14	24
14	14
12	16
14	24
12	12
22	10
24	12
18	14
22	12
16	20
8	8
22	10
14	30
16	14
14	20
20	8
12	14
28	8
16	20
26	16
24	20
18	14
24	20
8	12
14	10
8	18
10	14
20	18
14	14
18	28
16	18
6	14
16	8
24	18
10	16
10	12
20	22
18	20
20	16
12	12
12	12
14	18
18	16
18	14
16	20
8	22
14	16
14	18
16	18
18	12
16	26
14	22
20	16
26	22
12	12
18	22
14	16
16	18
12	20
10	16
8	18
22	20
14	20
34	14
10	20
8	20
10	20
12	14
8	14
18	20
Acceptance Rate
0.53	1.0
0.48	1.0
0.54	1.0
0.46	1.0
0.55	1.0
0.55	1.0
0.58	1.0
0.53	1.0
0.45	1.0
0.41	1.0
0.45	0.79
0.53	0.78
0.39	0.77
0.48	0.83
0.4	0.83
0.42	0.78
0.39	0.69
0.55	0.75
0.48	0.79
0.47	0.78
0.51	0.72
0.51	0.7
0.45	0.78
0.43	0.72
0.42	0.73
0.38	0.7
0.49	0.7
0.44	0.68
0.45	0.72
0.34	0.73
0.47	0.65
0.43	0.58
0.49	0.67
0.41	0.64
0.4	0.69
0.49	0.64
0.52	0.6
0.39	0.57
0.46	0.63
0.43	0.61
0.41	0.53
0.38	0.51
0.44	0.6
0.51	0.61
0.4	0.5
0.39	0.59
0.41	0.44
0.46	0.51
0.36	0.55
0.35	0.46
0.41	0.67
0.44	0.52
0.47	0.57
0.43	0.41
0.42	0.44
0.37	0.49
0.36	0.62
0.36	0.58
0.37	0.37
0.45	0.47
0.33	0.5
0.52	0.44
0.37	0.52
0.36	0.46
0.4	0.57
0.31	0.53
0.37	0.5
0.36	0.46
0.41	0.48
0.37	0.53
0.38	0.52
0.38	0.55
0.3	0.4
0.28	0.48
0.31	0.55
0.39	0.56
0.3	0.57
0.43	0.45
0.37	0.48
0.31	0.5
0.37	0.38
0.38	0.43
0.36	0.48
0.42	0.45
0.29	0.4
0.29	0.48
0.36	0.45
0.32	0.46
0.27	0.45
0.33	0.49
0.35	0.5
0.33	0.36
0.28	0.44
0.31	0.43
0.36	0.49
0.31	0.4
0.33	0.44
0.34	0.48
0.31	0.5
0.35	0.41
0.26	0.45
0.27	0.39
0.34	0.4
0.33	0.47
0.33	0.43
0.31	0.46
0.35	0.51
0.34	0.42
0.39	0.34
0.39	0.44
0.3	0.41
0.28	0.47
0.23	0.42
0.28	0.44
0.28	0.36
0.33	0.46
0.33	0.41
0.29	0.47
0.39	0.48
0.26	0.39
0.3	0.4
0.33	0.46
0.22	0.42
0.36	0.42
0.25	0.49
0.21	0.43
0.33	0.42
0.28	0.31
0.28	0.44
0.24	0.51
0.27	0.43
0.32	0.38
0.24	0.4
0.31	0.39
0.28	0.5
0.29	0.45
0.29	0.34
0.37	0.4
0.29	0.42
0.24	0.44
0.3	0.44
0.23	0.38
0.24	0.47
0.26	0.48
0.24	0.4
0.2	0.41
0.28	0.5
0.22	0.45
0.28	0.42
0.2	0.43
0.25	0.37
0.25	0.42
0.22	0.43
0.23	0.43
0.28	0.46
0.23	0.41
0.22	0.45
0.26	0.47
0.23	0.44
0.19	0.41
0.28	0.4
0.31	0.49
0.26	0.43
0.2	0.49
0.22	0.41
0.31	0.38
0.23	0.36
0.15	0.39
0.26	0.5
0.27	0.42
0.21	0.41
0.23	0.42
0.24	0.34
0.2	0.55
0.22	0.44
0.23	0.45
0.22	0.47
0.2	0.39
0.21	0.46
0.17	0.47
0.18	0.41
0.18	0.38
0.18	0.42
0.2	0.41
0.14	0.48
0.25	0.42
0.23	0.47
0.24	0.46
0.08	0.45
0.23	0.49
0.12	0.47
0.19	0.46
0.24	0.47
0.28	0.4
0.22	0.48
0.19	0.44
0.21	0.4
0.26	0.4
0.14	0.42
0.21	0.39
0.23	0.42
0.14	0.4
0.2	0.37
0.15	0.47
0.22	0.34
0.22	0.44
0.21	0.41
0.11	0.52
0.19	0.44
0.25	0.4
0.17	0.4
0.16	0.43
0.17	0.4
0.24	0.37
0.21	0.36
0.17	0.39
0.11	0.47
0.18	0.49
0.16	0.43
0.23	0.46
0.14	0.44
0.23	0.48
0.17	0.41
0.21	0.52
0.15	0.53
0.19	0.51
0.17	0.38
0.17	0.39
0.15	0.43
0.15	0.46
0.2	0.39
0.2	0.46
0.24	0.45
0.15	0.37
0.17	0.46
0.2	0.45
0.19	0.49
0.18	0.48
0.14	0.44
0.13	0.45
0.19	0.37
0.15	0.45
0.17	0.4
0.2	0.43
0.12	0.42
0.17	0.39
0.11	0.39
0.14	0.47
0.18	0.45
0.21	0.45
0.21	0.39
0.13	0.54
0.13	0.38
0.13	0.34
0.19	0.42
0.17	0.5
0.2	0.49
0.13	0.52
0.17	0.43
0.2	0.42
0.11	0.49
0.14	0.39
0.17	0.42
0.13	0.56
0.13	0.5
0.12	0.43
0.09	0.43
0.09	0.42
0.08	0.43
0.19	0.46
0.09	0.41
0.1	0.44
0.14	0.44
0.13	0.45
0.12	0.44
0.13	0.34
0.13	0.41
0.14	0.51
0.16	0.47
0.11	0.48
0.21	0.41
0.09	0.52
0.1	0.48
0.16	0.44
0.12	0.42
0.1	0.44
0.15	0.38
0.09	0.44
0.1	0.43
0.17	0.48
0.17	0.49
0.11	0.43
0.14	0.47
0.12	0.35
0.18	0.5
0.14	0.27
0.13	0.46
0.09	0.43
0.2	0.47
0.18	0.52
0.16	0.45
0.16	0.42
0.08	0.49
0.06	0.47
0.1	0.39
0.2	0.49
0.1	0.49
0.13	0.45
0.17	0.48
0.11	0.44
0.16	0.46
0.16	0.35
0.14	0.5
0.17	0.43
0.13	0.45
0.14	0.4
0.15	0.46
0.13	0.42
0.07	0.39
0.13	0.38
0.12	0.42
0.06	0.39
0.11	0.37
0.16	0.48
0.12	0.47
0.13	0.37
0.15	0.45
0.11	0.4
0.14	0.42
0.15	0.49
0.16	0.39
0.09	0.57
0.19	0.38
0.18	0.45
0.14	0.49
0.13	0.33
0.11	0.47
0.1	0.45
0.1	0.44
0.13	0.43
0.18	0.43
0.06	0.45
0.07	0.4
0.15	0.43
0.08	0.45
0.1	0.47
0.11	0.5
0.13	0.48
0.12	0.49
0.16	0.47
0.19	0.42
0.12	0.48
0.1	0.46
0.14	0.44
0.13	0.41
0.09	0.4
0.13	0.44
0.12	0.43
0.09	0.32
0.12	0.46
0.08	0.44
0.06	0.47
0.23	0.47
0.11	0.44
0.15	0.44
