End of Run Costs
MLam	STLam
1080	1440
1140	1240
1000	1180
1020	1320
1080	1240
1100	1320
1040	1280
1080	1460
840	1280
1040	1260
1000	1240
1000	1420
1120	1280
1120	1360
1000	1400
1120	1540
1160	1420
1120	1420
1140	1200
940	1260
1080	1420
1140	1320
1140	1400
960	1380
1060	1420
1240	1360
1160	1420
1020	1300
1200	1260
860	1420
960	1380
1140	1480
1080	1320
980	1400
900	1420
1160	1320
1060	1300
1300	1360
1120	1300
940	1420
1100	1260
960	1360
1200	1280
940	1360
1200	1560
1060	1320
1180	1180
1140	1320
1040	1400
900	1320
1100	1200
1220	1380
1060	1300
1020	1360
1220	1200
980	1340
1120	1400
1120	1280
1060	1420
1100	1320
1060	1380
1100	1380
1200	1300
1080	1400
1060	1420
1220	1400
1180	1500
980	1300
1040	1420
1220	1320
920	1400
1120	1320
1100	1320
1080	1380
1040	1420
1160	1280
1220	1360
1100	1320
1060	1240
1060	1380
1020	1220
1140	1400
1000	1400
920	1560
1100	1240
1020	1380
1040	1360
1180	1220
1100	1380
920	1600
1000	1100
1060	1340
1140	1340
1080	1160
1200	1180
960	1400
960	1460
1200	1420
1080	1400
1160	1460
Acceptance Rate
0.6	1.0
0.0	0.76
0.0	0.74
0.0	0.68
0.0	0.65
0.0	0.44
0.0	0.6
0.0	0.59
0.0	0.5
0.01	0.56
0.01	0.44
0.0	0.52
0.0	0.5
0.02	0.48
0.0	0.52
0.01	0.44
0.01	0.54
0.02	0.54
0.0	0.44
0.0	0.39
0.02	0.55
0.02	0.54
0.04	0.4
0.03	0.43
0.07	0.45
0.02	0.44
0.04	0.35
0.1	0.41
0.06	0.55
0.14	0.45
0.12	0.42
0.08	0.37
0.11	0.36
0.15	0.56
0.13	0.34
0.15	0.43
0.1	0.44
0.11	0.39
0.14	0.39
0.22	0.39
0.18	0.49
0.25	0.5
0.18	0.4
0.26	0.49
0.17	0.44
0.24	0.42
0.23	0.45
0.26	0.37
0.19	0.39
0.19	0.49
0.29	0.38
0.28	0.45
0.22	0.43
0.27	0.43
0.3	0.45
0.31	0.47
0.31	0.47
0.28	0.48
0.35	0.49
0.35	0.41
0.39	0.53
0.55	0.47
0.38	0.45
0.42	0.44
0.5	0.43
0.59	0.42
0.42	0.45
0.54	0.5
0.52	0.4
0.47	0.5
0.51	0.42
0.6	0.47
0.53	0.45
0.61	0.48
0.58	0.42
0.46	0.47
0.45	0.43
0.54	0.52
0.55	0.44
0.55	0.48
0.59	0.41
0.51	0.39
0.45	0.35
0.4	0.47
0.42	0.38
0.39	0.45
0.44	0.44
0.35	0.32
0.28	0.46
0.4	0.55
0.39	0.47
0.38	0.45
0.41	0.43
0.37	0.43
0.41	0.51
0.4	0.47
0.4	0.39
0.47	0.35
0.42	0.41
0.47	0.35
0.51	0.39
0.4	0.43
0.58	0.47
0.52	0.39
0.47	0.33
0.42	0.48
0.51	0.42
0.47	0.41
0.47	0.54
0.37	0.48
0.37	0.42
0.41	0.45
0.35	0.46
0.4	0.45
0.43	0.43
0.38	0.48
0.42	0.47
0.38	0.48
0.4	0.48
0.58	0.44
0.42	0.41
0.42	0.52
0.39	0.46
0.39	0.34
0.45	0.45
0.42	0.38
0.43	0.49
0.42	0.43
0.45	0.53
0.4	0.43
0.47	0.45
0.36	0.29
0.49	0.37
0.32	0.39
0.44	0.26
0.3	0.28
0.35	0.25
0.35	0.19
0.25	0.2
0.29	0.13
0.23	0.2
0.3	0.15
0.34	0.2
0.22	0.17
0.27	0.12
0.18	0.11
0.22	0.11
0.13	0.1
0.18	0.07
0.31	0.09
0.13	0.04
0.1	0.04
0.15	0.08
0.13	0.08
0.13	0.11
0.08	0.05
0.14	0.05
0.09	0.01
0.07	0.03
0.12	0.03
0.11	0.03
0.04	0.06
0.08	0.01
0.02	0.01
0.07	0.05
0.06	0.02
0.03	0.02
0.04	0.03
0.01	0.02
0.05	0.03
0.02	0.02
0.0	0.03
0.02	0.01
0.02	0.0
0.01	0.0
0.0	0.03
0.01	0.02
0.01	0.01
0.0	0.01
0.0	0.02
0.0	0.01
0.0	0.01
0.0	0.01
0.0	0.02
0.0	0.0
0.01	0.03
0.0	0.01
0.0	0.01
0.0	0.0
0.0	0.01
0.0	0.0
0.0	0.01
0.0	0.01
0.0	0.02
0.0	0.04
0.0	0.02
0.0	0.02
0.0	0.02
0.0	0.02
0.0	0.04
0.0	0.01
