End of Run Costs
MLam	STLam
429.15212284294245	398.4596271570124
419.04343960939053	402.2414197797807
419.16882424254027	396.35948370888644
428.4482487144381	401.9479726662693
420.1512420464357	401.7596360369162
438.2079268482092	407.43912825141837
413.32173547666287	391.00067732065946
422.9771697725397	394.0301560888824
431.5684189336714	402.7485686563298
432.79044963340857	420.31282726208383
434.9517674331199	401.5177652015271
427.81245215747754	402.51499686077017
422.4201909022666	394.0681289325219
434.4284873266308	416.3709686937249
432.2239345847766	410.42634987352824
426.06102621619857	406.26654885857965
424.33838428188574	393.75809348494164
437.5402093229125	414.2168160665398
432.29143758537606	408.3966363942216
419.8384194888057	383.05263868463544
418.59105203588865	395.4244585040949
444.0013697972683	405.4495427864589
415.77700912005815	407.5276870408234
428.09736511413377	400.0384363581234
429.1390984166005	403.33076445208735
424.0171491472237	401.597943220928
421.3556068190003	406.9198207803243
412.1438003846891	393.3197734848606
417.3177788631848	404.55850976734075
416.4305471699186	388.63296987914555
425.30369145138593	409.5110690358763
424.8554553251382	401.25865999356773
423.0596079746311	387.2180943367169
421.0152792829762	402.0559528292714
427.3898383263209	400.4122427182267
439.6468396422366	417.6676928840313
424.99022249905715	404.38958315269394
408.9942960497047	389.8080504800033
422.02103025614934	400.60058547738726
423.33093174931383	391.1742100142717
429.31148369923415	402.4267154975419
433.64419633953213	400.1033744029005
427.2650533480578	403.06818159227385
428.2057222879542	416.53362526676835
437.808174844514	408.34652486449914
434.50533994940236	407.5985019723282
425.5202378690479	396.90007275754675
419.6146972095952	395.3414221569644
427.9421711019013	391.0021090542482
416.75420544340756	400.396791944464
438.17096816845884	414.4852394324155
428.61551075268613	397.47149224930524
425.2489755909657	407.33760552291966
437.8255062635813	400.01906173353177
428.432953141346	404.35664677060373
416.5843685913914	398.8329220494424
431.77268621353346	403.6964652280528
426.9039858790127	404.26271317651566
422.3986681905436	388.15733005328605
423.5750493596924	397.6983148128534
425.0077106031405	409.27786406190796
415.8053703535194	397.90102051187785
427.3781476157723	400.16243495281736
418.27601249189786	398.5374955184805
429.50136836359883	405.745224870639
426.61357541841363	401.44734684271646
413.422263015074	389.2511275642441
418.1159760000267	395.4590032602907
422.82885850071625	389.1695757104411
434.10688427360793	394.05005188789295
420.86536603535666	390.2598075968979
416.39997564369855	395.91220735769406
425.5124590972429	400.6660172229508
419.16910280536473	403.44378244968976
417.54687001683556	413.1400564179835
424.5829500390277	395.3688370316315
413.4657010060982	377.8083443502766
418.90474518057033	396.12259843034883
439.8363344439207	411.68787312379646
426.8601011668045	403.1791468086159
428.88433704601067	399.61998589651563
421.36170377386077	397.86324439046444
417.31696177633705	392.45873846207866
435.41910145848635	411.3826169487722
430.6534950771323	407.9049740353934
415.4009028167746	397.9071063049142
