End of Run Costs
MLam	STLam
652.0	692.0
652.0	732.0
774.0	672.0
692.0	794.0
652.0	722.0
692.0	712.0
754.0	692.0
672.0	692.0
672.0	834.0
632.0	732.0
652.0	784.7368421052631
652.0	692.0
672.0	692.0
652.0	741.4736842105262
672.0	652.0
652.0	844.7368421052631
774.0	722.0
652.0	712.0
692.0	794.0
774.0	672.0
692.0	712.0
774.0	732.0
692.0	692.0
672.0	672.0
652.0	672.0
652.0	692.0
692.0	822.0
692.0	652.0
652.0	712.0
632.0	652.0
632.0	742.7368421052631
652.0	732.0
732.0	672.0
652.0	712.0
672.0	692.0
652.0	712.0
672.0	692.0
672.0	712.0
672.0	732.0
652.0	712.0
672.0	702.0
794.0	692.0
672.0	692.0
794.0	814.0
692.0	712.0
692.0	774.0
774.0	692.0
774.0	672.0
774.0	682.0
794.0	846.2105263157896
652.0	712.0
652.0	712.0
652.0	692.0
774.0	692.0
672.0	740.0
672.0	712.0
754.0	814.0
692.0	692.0
652.0	692.0
652.0	692.0
652.0	712.0
754.0	652.0
734.0	692.0
672.0	712.0
672.0	712.0
632.0	692.0
672.0	672.7368421052631
672.0	752.0
652.0	692.0
754.0	712.0
652.0	722.0
672.0	774.0
692.0	672.0
692.0	652.0
652.0	732.0
754.0	700.0
754.0	672.0
794.0	692.7368421052631
652.0	712.0
672.0	814.0
652.0	672.0
712.0	712.0
632.0	732.0
652.0	682.7368421052631
754.0	672.0
672.0	692.0
672.0	692.0
652.0	672.0
672.0	732.0
672.0	712.0
672.0	692.0
692.0	692.0
754.0	742.0
692.0	712.0
672.0	712.0
754.0	692.0
692.0	732.0
754.0	672.0
652.0	774.0
794.0	723.4736842105262
Acceptance Rate
0.62	1.0
0.23	0.61
0.21	0.74
0.23	0.7
0.18	0.62
0.47	0.58
0.5	0.59
0.66	0.58
0.55	0.53
0.52	0.57
0.4	0.57
0.53	0.34
0.45	0.57
0.49	0.43
0.49	0.49
0.34	0.54
0.35	0.44
0.46	0.42
0.4	0.5
0.47	0.43
0.44	0.46
0.44	0.4
0.48	0.5
0.39	0.39
0.39	0.36
0.47	0.49
0.41	0.44
0.53	0.44
0.38	0.54
0.4	0.5
0.34	0.45
0.36	0.47
0.49	0.43
0.44	0.47
0.42	0.45
0.48	0.51
0.45	0.38
0.43	0.4
0.47	0.38
0.45	0.45
0.45	0.4
0.43	0.45
0.35	0.43
0.36	0.43
0.44	0.46
0.48	0.44
0.44	0.46
0.47	0.46
0.41	0.4
0.39	0.4
0.48	0.48
0.43	0.47
0.45	0.54
0.45	0.5
0.39	0.43
0.51	0.41
0.5	0.47
0.46	0.43
0.44	0.53
0.45	0.46
0.39	0.41
0.43	0.43
0.43	0.48
0.45	0.42
0.43	0.47
0.47	0.39
0.4	0.52
0.43	0.41
0.4	0.54
0.41	0.41
0.46	0.36
0.42	0.38
0.39	0.44
0.46	0.55
0.45	0.46
0.39	0.44
0.46	0.38
0.45	0.44
0.41	0.49
0.44	0.48
0.47	0.44
0.41	0.43
0.4	0.47
0.33	0.37
0.44	0.42
0.33	0.42
0.42	0.44
0.35	0.47
0.42	0.53
0.35	0.56
0.49	0.44
0.39	0.38
0.47	0.42
0.45	0.43
0.42	0.4
0.49	0.51
0.43	0.43
0.54	0.39
0.52	0.45
0.45	0.49
0.45	0.44
0.4	0.45
0.47	0.42
0.5	0.51
0.45	0.51
0.39	0.47
0.47	0.5
0.41	0.4
0.37	0.49
0.43	0.46
0.5	0.43
0.45	0.49
0.34	0.43
0.42	0.52
0.4	0.43
0.48	0.39
0.4	0.44
0.42	0.41
0.52	0.55
0.49	0.48
0.51	0.45
0.38	0.47
0.41	0.43
0.49	0.46
0.38	0.38
0.51	0.46
0.49	0.39
0.43	0.43
0.47	0.42
0.41	0.36
0.42	0.39
0.41	0.32
0.4	0.37
0.35	0.3
0.31	0.19
0.32	0.21
0.25	0.3
0.24	0.22
0.28	0.2
0.25	0.29
0.1	0.2
0.2	0.21
0.23	0.17
0.17	0.15
0.14	0.13
0.15	0.22
0.17	0.18
0.2	0.18
0.19	0.21
0.19	0.24
0.26	0.16
0.17	0.22
0.2	0.2
0.23	0.21
0.21	0.27
0.18	0.12
0.19	0.21
0.2	0.15
0.2	0.17
0.26	0.19
0.15	0.14
0.24	0.17
0.25	0.15
0.27	0.26
0.18	0.11
0.21	0.13
0.21	0.19
0.16	0.18
0.15	0.23
0.23	0.13
0.18	0.19
0.2	0.17
0.17	0.25
0.21	0.17
0.23	0.2
0.27	0.2
0.19	0.24
0.21	0.2
0.19	0.12
0.23	0.27
0.2	0.16
0.12	0.23
0.21	0.17
0.2	0.2
0.19	0.2
0.14	0.15
0.19	0.15
0.26	0.21
0.18	0.18
0.16	0.18
0.2	0.19
0.15	0.18
0.12	0.22
0.2	0.19
0.19	0.17
0.2	0.19
0.18	0.11
0.18	0.21
0.18	0.2
0.15	0.15
0.13	0.24
