End of Run Costs
MLam	STLam
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
Acceptance Rate
0.53	1.0
0.92	0.66
0.81	0.63
0.77	0.63
0.63	0.62
0.61	0.59
0.61	0.56
0.6	0.5
0.56	0.6
0.55	0.46
0.52	0.54
0.5	0.54
0.48	0.51
0.53	0.4
0.45	0.48
0.52	0.47
0.58	0.44
0.5	0.49
0.42	0.44
0.41	0.51
0.39	0.38
0.44	0.43
0.51	0.48
0.46	0.5
0.36	0.44
0.47	0.39
0.5	0.38
0.43	0.4
0.46	0.39
0.4	0.44
0.39	0.4
0.47	0.45
0.57	0.44
0.45	0.47
0.45	0.5
0.46	0.41
0.37	0.41
0.37	0.4
0.38	0.37
0.46	0.51
0.49	0.45
0.46	0.47
0.44	0.46
0.37	0.46
0.44	0.42
0.46	0.45
0.44	0.46
0.42	0.48
0.39	0.42
0.52	0.41
0.48	0.38
0.51	0.45
0.46	0.35
0.5	0.43
0.45	0.44
0.43	0.46
0.41	0.44
0.43	0.46
0.53	0.48
0.42	0.48
0.43	0.48
0.45	0.46
0.42	0.44
0.42	0.43
0.48	0.48
0.49	0.48
0.39	0.34
0.46	0.4
0.45	0.36
0.4	0.51
0.49	0.49
0.45	0.37
0.43	0.37
0.45	0.51
0.52	0.44
0.4	0.43
0.48	0.41
0.51	0.46
0.43	0.36
0.46	0.39
0.33	0.45
0.5	0.45
0.41	0.47
0.35	0.49
0.47	0.4
0.53	0.52
0.44	0.48
0.44	0.42
0.41	0.47
0.4	0.41
0.49	0.39
0.38	0.48
0.51	0.37
0.47	0.47
0.55	0.43
0.35	0.51
0.49	0.35
0.53	0.43
0.38	0.47
0.52	0.41
0.45	0.4
0.4	0.52
0.45	0.42
0.41	0.51
0.44	0.44
0.48	0.47
0.42	0.42
0.39	0.41
0.44	0.51
0.42	0.45
0.47	0.36
0.35	0.43
0.49	0.45
0.34	0.46
0.47	0.38
0.4	0.49
0.4	0.42
0.42	0.44
0.48	0.45
0.35	0.41
0.47	0.44
0.38	0.34
0.38	0.47
0.47	0.45
0.49	0.37
0.5	0.44
0.56	0.45
0.35	0.42
0.5	0.46
0.48	0.46
0.5	0.47
0.44	0.36
0.38	0.29
0.28	0.27
0.38	0.21
0.27	0.24
0.21	0.3
0.22	0.29
0.23	0.2
0.18	0.25
0.19	0.15
0.15	0.18
0.13	0.14
0.17	0.11
0.16	0.09
0.16	0.08
0.15	0.09
0.1	0.09
0.1	0.07
0.11	0.1
0.04	0.1
0.05	0.05
0.07	0.07
0.04	0.04
0.04	0.08
0.1	0.04
0.04	0.06
0.03	0.03
0.02	0.07
0.04	0.06
0.03	0.03
0.06	0.0
0.04	0.0
0.03	0.02
0.03	0.0
0.04	0.02
0.04	0.01
0.01	0.01
0.0	0.01
0.01	0.01
0.0	0.01
0.0	0.01
0.02	0.02
0.01	0.03
0.03	0.01
0.03	0.01
0.01	0.02
0.01	0.02
0.02	0.0
0.02	0.02
0.0	0.0
0.0	0.0
0.01	0.0
0.0	0.0
0.0	0.0
0.01	0.0
0.01	0.0
0.02	0.01
0.0	0.0
0.0	0.0
0.01	0.0
0.01	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.01	0.0
0.01	0.0
0.0	0.0
0.0	0.0
0.01	0.0
0.01	0.0
