End of Run Costs
MLam	STLam
40	150
30	150
0	180
20	130
10	190
40	180
30	120
30	180
40	220
20	220
30	120
20	150
10	150
30	180
40	120
20	160
20	220
0	150
40	180
10	110
10	130
30	190
30	140
10	180
20	170
20	220
20	190
20	240
30	210
30	200
30	190
40	160
30	120
50	120
30	180
30	170
30	160
20	230
10	200
30	90
20	200
50	200
30	130
40	190
30	150
20	180
50	110
30	170
30	130
30	130
50	170
40	190
40	140
0	220
10	260
20	150
30	180
30	100
40	110
20	220
40	210
10	130
10	160
20	160
40	160
30	190
20	180
30	170
30	110
10	180
20	170
30	120
10	210
10	150
10	190
10	170
10	160
30	190
30	220
0	210
30	240
40	100
20	120
0	180
40	140
30	210
30	210
20	200
30	210
30	160
50	170
20	170
10	160
30	160
40	120
30	180
30	190
0	110
20	100
10	140
Acceptance Rate
0.5	1.0
0.49	1.0
0.43	1.0
0.41	0.77
0.46	0.74
0.51	0.69
0.46	0.62
0.44	0.73
0.42	0.56
0.42	0.66
0.46	0.54
0.36	0.58
0.43	0.44
0.36	0.47
0.32	0.47
0.4	0.52
0.35	0.51
0.38	0.49
0.39	0.39
0.36	0.5
0.35	0.4
0.37	0.4
0.26	0.39
0.33	0.49
0.35	0.43
0.37	0.36
0.36	0.41
0.33	0.44
0.37	0.38
0.18	0.47
0.26	0.48
0.28	0.55
0.18	0.5
0.22	0.45
0.2	0.39
0.31	0.41
0.22	0.42
0.24	0.38
0.33	0.47
0.22	0.38
0.23	0.46
0.23	0.4
0.23	0.46
0.18	0.32
0.15	0.45
0.27	0.45
0.22	0.42
0.2	0.43
0.2	0.44
0.13	0.52
0.2	0.5
0.15	0.35
0.2	0.43
0.16	0.48
0.17	0.48
0.14	0.37
0.16	0.45
0.18	0.46
0.23	0.39
0.18	0.43
0.13	0.42
0.09	0.39
0.09	0.43
0.11	0.47
0.1	0.38
0.12	0.43
0.13	0.5
0.13	0.49
0.17	0.45
0.18	0.46
0.15	0.47
0.13	0.53
0.13	0.45
0.09	0.46
0.13	0.42
0.08	0.47
0.08	0.46
0.13	0.47
0.09	0.46
0.13	0.51
0.08	0.44
0.12	0.42
0.11	0.39
0.1	0.4
0.08	0.48
0.09	0.45
0.08	0.46
0.1	0.45
0.08	0.33
0.09	0.33
0.05	0.45
0.07	0.33
0.05	0.48
0.1	0.46
0.11	0.45
0.16	0.48
0.07	0.48
0.11	0.41
0.06	0.48
0.05	0.44
0.05	0.39
0.1	0.45
0.08	0.4
0.05	0.38
0.05	0.36
0.08	0.45
0.06	0.42
0.04	0.41
0.05	0.4
0.05	0.38
0.02	0.54
0.08	0.46
0.01	0.47
0.03	0.53
0.02	0.44
0.05	0.39
0.06	0.48
0.06	0.42
0.03	0.49
0.07	0.39
0.09	0.38
0.03	0.48
0.05	0.43
0.07	0.4
0.05	0.5
0.02	0.44
0.06	0.49
0.01	0.57
0.03	0.46
0.04	0.47
0.06	0.36
0.06	0.48
0.07	0.48
0.03	0.35
0.06	0.37
0.0	0.27
0.04	0.29
0.07	0.29
0.04	0.31
0.01	0.27
0.02	0.21
0.03	0.23
0.02	0.28
0.03	0.34
0.03	0.21
0.03	0.15
0.03	0.24
0.01	0.15
0.02	0.19
0.03	0.2
0.04	0.15
0.02	0.23
0.02	0.19
0.05	0.14
0.02	0.11
0.03	0.15
0.05	0.17
0.03	0.14
0.02	0.17
0.01	0.18
0.01	0.1
0.02	0.16
0.03	0.09
0.03	0.08
0.01	0.15
0.03	0.11
0.03	0.15
0.03	0.1
0.02	0.08
0.01	0.09
0.0	0.13
0.02	0.13
0.02	0.08
0.01	0.08
0.03	0.17
0.03	0.15
0.0	0.11
0.02	0.11
0.01	0.11
0.0	0.09
0.010101010101010102	0.08
0.020202020202020204	0.11
0.01020408163265306	0.09
0.01020408163265306	0.09
0.0	0.08
0.030927835051546393	0.06
0.0	0.09
0.03125	0.07
0.0	0.11
0.0	0.1
0.0	0.08
0.0	0.1
0.0	0.08
0.031914893617021274	0.05
0.010638297872340425	0.07
0.031914893617021274	0.1
0.010638297872340425	0.07
0.010638297872340425	0.1
0.0	0.06
0.0	0.07
0.010638297872340425	0.07
