End of Run Costs
MLam	STLam
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
512.0	512.0
Acceptance Rate
0.42	1.0
0.03	0.74
0.01	0.8
0.01	0.7
0.08	0.68
0.27	0.7
0.53	0.55
0.72	0.48
0.67	0.58
0.45	0.53
0.41	0.44
0.53	0.54
0.49	0.44
0.39	0.49
0.44	0.46
0.47	0.42
0.44	0.46
0.4	0.45
0.53	0.49
0.41	0.47
0.43	0.44
0.31	0.41
0.5	0.44
0.5	0.39
0.42	0.5
0.49	0.42
0.55	0.5
0.38	0.42
0.43	0.4
0.45	0.43
0.47	0.43
0.52	0.43
0.4	0.49
0.47	0.36
0.43	0.42
0.48	0.45
0.42	0.48
0.49	0.43
0.43	0.37
0.4	0.42
0.5	0.46
0.38	0.5
0.46	0.44
0.46	0.4
0.38	0.44
0.46	0.45
0.45	0.4
0.33	0.39
0.39	0.42
0.51	0.5
0.37	0.39
0.48	0.39
0.43	0.38
0.49	0.46
0.41	0.46
0.42	0.4
0.39	0.41
0.43	0.5
0.46	0.44
0.39	0.53
0.51	0.46
0.42	0.37
0.43	0.44
0.48	0.48
0.38	0.35
0.4	0.34
0.48	0.41
0.4	0.43
0.49	0.48
0.41	0.52
0.38	0.39
0.39	0.38
0.35	0.42
0.31	0.52
0.46	0.44
0.47	0.45
0.47	0.4
0.43	0.39
0.39	0.46
0.42	0.4
0.47	0.34
0.36	0.4
0.42	0.5
0.44	0.4
0.38	0.45
0.48	0.53
0.39	0.45
0.4	0.41
0.43	0.47
0.44	0.37
0.41	0.45
0.5	0.45
0.38	0.47
0.38	0.45
0.44	0.52
0.43	0.46
0.48	0.39
0.42	0.46
0.34	0.46
0.38	0.44
0.48	0.44
0.46	0.42
0.46	0.5
0.42	0.36
0.44	0.48
0.45	0.47
0.46	0.41
0.47	0.47
0.48	0.38
0.44	0.4
0.47	0.51
0.36	0.46
0.49	0.51
0.44	0.4
0.37	0.49
0.44	0.37
0.49	0.48
0.49	0.38
0.47	0.52
0.42	0.49
0.51	0.44
0.39	0.41
0.47	0.59
0.36	0.37
0.49	0.38
0.41	0.58
0.38	0.33
0.45	0.48
0.46	0.43
0.39	0.48
0.41	0.39
0.33	0.34
0.26	0.33
0.31	0.26
0.33	0.33
0.33	0.19
0.25	0.21
0.3	0.18
0.23	0.2
0.22	0.16
0.17	0.2
0.15	0.16
0.14	0.16
0.13	0.13
0.08	0.16
0.16	0.17
0.09	0.11
0.12	0.05
0.08	0.14
0.07	0.08
0.12	0.09
0.04	0.08
0.09	0.08
0.03	0.04
0.07	0.04
0.08	0.03
0.05	0.05
0.01	0.05
0.08	0.02
0.02	0.01
0.04	0.03
0.02	0.04
0.02	0.04
0.0	0.01
0.01	0.01
0.0	0.02
0.0	0.0
0.04	0.02
0.02	0.02
0.01	0.02
0.0	0.0
0.02	0.01
0.01	0.02
0.02	0.01
0.0	0.01
0.01	0.01
0.0	0.02
0.0	0.0
0.0	0.01
0.0	0.01
0.01	0.0
0.0	0.0
0.0	0.01
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.01	0.01
0.0	0.0
0.0	0.0
0.0	0.01
0.01	0.0
0.01	0.0
0.0	0.0
0.0	0.0
0.01	0.0
0.0	0.0
0.01	0.0
