End of Run Costs
MLam	STLam
1578.4296931750118	1581.173968934199
1553.3528044980421	1617.3497429706451
1619.357896987259	1608.5857789101808
1604.4417242121835	1606.501046006394
1676.5075072557281	1578.5101924214605
1620.875670069566	1586.1965800292821
1588.346579779896	1617.9722811881998
1630.787685743822	1647.4626911430414
1639.589180707557	1610.5677424918845
1625.7843089014211	1614.8528416061392
1560.3191603426244	1628.1798310747035
1623.709147811583	1606.7553319262033
1542.2464727325598	1550.0996117225905
1615.606648648293	1633.0434204010091
1585.5219242669289	1594.4829395564843
1579.922451706905	1618.1452392451915
1597.283954621319	1639.663270898871
1617.8099997567092	1602.407784157699
1651.3583321852857	1587.193857728812
1597.0005466035852	1600.7775900390359
1602.3987018071327	1597.620413976544
1622.3146065757244	1637.2274561571296
1610.0774810044916	1622.6573470571377
1561.5684292131755	1635.0810100288268
1624.5072797961707	1607.3620655750744
1620.7009427617072	1607.4947164428095
1600.2637661190913	1631.1036355534704
1604.0689351062917	1588.231824898034
1617.6139071382686	1602.748335937918
1525.2198205326808	1611.3666743201868
1614.118172919366	1651.4099128839164
1616.1215656674565	1654.8075082533776
1605.9506671587276	1644.5916567248355
1598.320243477743	1613.856671997825
1577.9236395873004	1625.2314735830128
1644.2491352417842	1613.023658569272
1549.0989253457165	1597.266985488847
1571.575077071106	1590.2645980940438
1620.199775845931	1589.073222481515
1604.38679283403	1578.871155810361
1614.0382272318855	1621.7703867069263
1604.9979586854636	1626.6514628827708
1608.271101258493	1632.8607995452428
1630.7626926734904	1623.7559087101763
1606.589439349131	1661.6909502037813
1610.1653262305592	1580.2262391912368
1578.446211951729	1629.655556651951
1587.3959494111305	1540.5656612821524
1625.4295613620054	1609.9880120689493
1591.4551406639187	1610.1173140738865
1652.3876556850394	1652.3616637233301
1630.112504478011	1642.99038419134
1640.5224138848864	1593.8766502177396
1600.9937549097633	1593.5926735052508
1598.9836838450087	1600.4133048330043
1579.7736309153051	1606.7012814580148
1611.9950220976323	1613.5145314772103
1603.85422714971	1626.5004313796908
1558.531934717772	1613.7218113318627
1622.9237487939404	1610.8906875467635
1585.2026703349363	1567.8361100605516
1612.2426376176668	1606.8009778103851
1619.3596112586956	1659.8756994026808
1598.6512599616856	1583.251601078456
1562.64096429629	1640.9164052936292
1609.3403905016555	1625.8589979263404
1592.3910019352165	1564.7532370152862
1591.7093151199567	1661.5316233398696
1586.8752472319927	1652.6279394810438
1608.0230427991598	1638.8159758141812
1613.6224238186214	1628.2781840656116
1646.8523711530654	1581.7452966174005
1629.1281392536998	1598.496973010404
1634.7923779352539	1588.6803537868261
1637.7163173204601	1590.1060055814467
1606.7907690704678	1645.1393622075689
1596.9655500178271	1642.3728899042658
1579.8403780796891	1568.892662486319
1579.4746093470526	1641.5422979623434
1595.8776738518998	1631.3057291028795
1576.1396908829056	1612.3899166843032
1634.3475204517401	1641.7654128111374
1590.1115407737339	1615.6607897876197
1616.422098994174	1617.7665937915167
1579.627380638359	1593.351907284048
1637.2331640255452	1584.3522462152705
1579.4436940843407	1587.555183139241
1608.2481500622691	1610.6236246990443
1603.3105935659298	1612.5095637879647
1570.4786432922124	1637.366278313266
1607.3663362208158	1601.9989371488884
1612.1269076166056	1626.8864536314736
1621.1117481596232	1636.1370960708239
1564.626878232732	1594.0974356945867
1620.2015744728849	1593.2275586904711
1604.2815546920933	1588.770795763613
1631.670109726906	1603.0510627540618
1635.725108246961	1612.1378735494666
1565.359843827631	1644.3553226237607
1650.609107416655	1590.263162377042
Acceptance Rate
0.56	1.0
0.45	0.74
0.33	0.83
0.31	0.62
0.42	0.61
0.61	0.6
0.65	0.56
0.56	0.51
0.57	0.5
0.4	0.41
0.4	0.51
0.43	0.52
0.39	0.38
0.41	0.54
0.46	0.43
0.4	0.53
0.34	0.49
0.39	0.41
0.44	0.51
0.42	0.45
0.42	0.44
0.39	0.47
0.5	0.51
0.41	0.41
0.33	0.49
0.41	0.46
0.47	0.5
0.53	0.4
0.43	0.47
0.49	0.49
0.4	0.46
0.47	0.43
0.48	0.46
0.43	0.45
0.47	0.42
0.42	0.44
0.44	0.41
0.42	0.38
0.44	0.47
0.48	0.48
0.44	0.37
0.52	0.42
0.5	0.48
0.43	0.43
0.56	0.47
0.59	0.46
0.42	0.44
0.46	0.42
0.44	0.44
0.48	0.42
0.42	0.48
0.42	0.39
0.38	0.49
0.49	0.5
0.46	0.49
0.39	0.46
0.47	0.46
0.48	0.5
0.45	0.49
0.42	0.47
0.4	0.44
0.54	0.5
0.37	0.41
0.41	0.33
0.43	0.46
0.57	0.43
0.43	0.41
0.45	0.42
0.41	0.46
0.52	0.42
0.44	0.56
0.39	0.49
0.51	0.42
0.46	0.37
0.53	0.41
0.45	0.51
0.46	0.38
0.42	0.47
0.43	0.36
0.4	0.46
0.38	0.48
0.41	0.5
0.4	0.49
0.48	0.43
0.39	0.47
0.46	0.37
0.47	0.5
0.48	0.34
0.46	0.48
0.4	0.5
0.44	0.45
0.43	0.35
0.56	0.5
0.43	0.43
0.45	0.48
0.46	0.49
0.4	0.38
0.49	0.48
0.44	0.43
0.49	0.43
0.46	0.44
0.41	0.39
0.47	0.46
0.45	0.33
0.47	0.39
0.42	0.48
0.43	0.44
0.36	0.44
0.46	0.49
0.5	0.55
0.46	0.41
0.47	0.53
0.46	0.41
0.42	0.45
0.48	0.42
0.48	0.5
0.4	0.52
0.38	0.44
0.5	0.45
0.42	0.5
0.46	0.51
0.43	0.52
0.48	0.41
0.48	0.43
0.44	0.43
0.38	0.38
0.48	0.38
0.4	0.46
0.36	0.45
0.47	0.41
0.4	0.36
0.38	0.34
0.29	0.28
0.32	0.29
0.28	0.26
0.26	0.32
0.23	0.26
0.23	0.23
0.24	0.19
0.26	0.19
0.16	0.19
0.16	0.12
0.09	0.22
0.11	0.23
0.18	0.1
0.08	0.09
0.12	0.05
0.09	0.06
0.1	0.11
0.04	0.08
0.06	0.09
0.09	0.06
0.04	0.04
0.04	0.05
0.04	0.08
0.04	0.06
0.11	0.05
0.03	0.02
0.04	0.05
0.06	0.05
0.03	0.01
0.05	0.02
0.02	0.05
0.02	0.02
0.04	0.01
0.03	0.01
0.05	0.03
0.02	0.02
0.01	0.01
0.02	0.02
0.01	0.05
0.02	0.0
0.01	0.01
0.01	0.04
0.0	0.0
0.01	0.0
0.01	0.01
0.02	0.02
0.01	0.02
0.02	0.01
0.01	0.01
0.01	0.02
0.02	0.02
0.02	0.01
0.0	0.0
0.02	0.03
0.01	0.02
0.02	0.03
0.01	0.0
0.0	0.02
0.0	0.0
0.02	0.01
0.01	0.01
0.0	0.0
0.01	0.0
0.02	0.02
0.0	0.03
0.03	0.01
0.01	0.0
0.02	0.02
0.0	0.02
