End of Run Costs
MLam	STLam
400.0	506.66666666666663
410.66666666666663	528.0
400.0	506.66666666666663
400.0	463.99999999999994
400.0	474.6666666666667
400.0	432.0
421.3333333333333	463.99999999999994
410.66666666666663	463.99999999999994
400.0	496.0
410.66666666666663	485.33333333333337
400.0	485.33333333333337
421.3333333333333	453.3333333333333
421.3333333333333	496.0
400.0	517.3333333333334
410.66666666666663	496.0
400.0	496.0
400.0	442.6666666666667
400.0	453.3333333333333
400.0	517.3333333333334
410.66666666666663	496.0
400.0	442.6666666666667
421.3333333333333	517.3333333333334
400.0	453.3333333333333
410.66666666666663	496.0
421.3333333333333	463.99999999999994
410.66666666666663	463.99999999999994
400.0	485.33333333333337
410.66666666666663	485.33333333333337
410.66666666666663	506.66666666666663
400.0	517.3333333333334
400.0	506.66666666666663
410.66666666666663	506.66666666666663
410.66666666666663	442.6666666666667
400.0	496.0
442.6666666666667	549.3333333333334
442.6666666666667	496.0
400.0	463.99999999999994
400.0	506.66666666666663
410.66666666666663	474.6666666666667
410.66666666666663	506.66666666666663
400.0	506.66666666666663
410.66666666666663	517.3333333333334
400.0	453.3333333333333
400.0	463.99999999999994
421.3333333333333	485.33333333333337
410.66666666666663	485.33333333333337
432.0	442.6666666666667
400.0	528.0
400.0	496.0
410.66666666666663	463.99999999999994
432.0	474.6666666666667
400.0	517.3333333333334
410.66666666666663	485.33333333333337
400.0	474.6666666666667
400.0	496.0
421.3333333333333	570.6666666666667
400.0	474.6666666666667
421.3333333333333	496.0
410.66666666666663	463.99999999999994
410.66666666666663	463.99999999999994
410.66666666666663	506.66666666666663
410.66666666666663	463.99999999999994
400.0	474.6666666666667
410.66666666666663	506.66666666666663
400.0	474.6666666666667
400.0	496.0
400.0	442.6666666666667
410.66666666666663	517.3333333333334
410.66666666666663	442.6666666666667
410.66666666666663	496.0
421.3333333333333	474.6666666666667
400.0	474.6666666666667
432.0	474.6666666666667
410.66666666666663	453.3333333333333
400.0	517.3333333333334
400.0	538.6666666666666
410.66666666666663	517.3333333333334
410.66666666666663	528.0
400.0	496.0
410.66666666666663	528.0
400.0	485.33333333333337
410.66666666666663	474.6666666666667
432.0	581.3333333333334
421.3333333333333	538.6666666666666
410.66666666666663	506.66666666666663
400.0	517.3333333333334
400.0	453.3333333333333
400.0	463.99999999999994
400.0	517.3333333333334
410.66666666666663	496.0
410.66666666666663	528.0
400.0	517.3333333333334
400.0	442.6666666666667
410.66666666666663	538.6666666666666
410.66666666666663	442.6666666666667
400.0	474.6666666666667
400.0	517.3333333333334
400.0	506.66666666666663
410.66666666666663	442.6666666666667
410.66666666666663	485.33333333333337
Acceptance Rate
0.51	1.0
0.56	1.0
0.47	1.0
0.37	0.76
0.48	0.72
0.45	0.74
0.45	0.7
0.43	0.73
0.4	0.68
0.44	0.63
0.36	0.56
0.28	0.46
0.36	0.59
0.4	0.54
0.41	0.45
0.32	0.52
0.3	0.46
0.33	0.41
0.36	0.47
0.29	0.48
0.32	0.44
0.26	0.54
0.35	0.36
0.23	0.46
0.25	0.38
0.2	0.52
0.28	0.39
0.3	0.46
0.26	0.4
0.23	0.42
0.26	0.35
0.22	0.6
0.29	0.44
0.19	0.45
0.26	0.46
0.17	0.4
