End of Run Costs
MLam	STLam
31	13
29	15
19	19
21	13
24	9
27	12
28	17
26	12
21	23
24	14
19	23
21	17
23	21
25	14
29	16
25	18
23	17
20	17
23	17
25	7
30	15
32	14
22	14
24	16
24	22
24	22
26	18
13	11
31	21
28	22
18	19
21	24
24	14
14	19
28	12
29	15
30	25
19	13
19	17
23	14
28	12
24	9
19	20
23	21
25	15
16	14
23	15
17	15
27	13
25	19
26	13
29	15
18	15
26	17
24	18
23	17
28	16
19	13
20	15
26	14
24	17
31	15
31	19
20	13
36	16
22	17
18	25
35	17
30	9
32	22
25	19
35	23
29	12
32	16
27	17
23	16
20	17
28	19
27	26
30	20
26	16
22	16
33	13
25	19
20	16
16	14
21	15
33	21
27	14
13	15
28	12
22	14
29	21
17	15
15	17
26	19
27	20
23	19
19	16
25	16
Acceptance Rate
0.51	1.0
0.57	1.0
0.59	1.0
0.53	0.78
0.5	0.68
0.58	0.76
0.46	0.71
0.56	0.62
0.56	0.64
0.55	0.62
0.5	0.62
0.52	0.5
0.45	0.45
0.5	0.51
0.48	0.47
0.46	0.49
0.57	0.58
0.46	0.39
0.46	0.5
0.52	0.52
0.41	0.44
0.38	0.36
0.42	0.43
0.35	0.33
0.53	0.45
0.46	0.5
0.44	0.45
0.42	0.46
0.43	0.46
0.36	0.42
0.36	0.48
0.48	0.43
0.34	0.39
0.4	0.38
0.36	0.44
0.37	0.47
0.37	0.43
0.43	0.36
0.4	0.45
0.38	0.39
0.29	0.42
0.35	0.35
0.38	0.54
0.43	0.48
0.35	0.37
0.38	0.45
0.27	0.41
0.34	0.39
0.32	0.57
0.28	0.48
0.31	0.41
0.22	0.42
0.26	0.5
0.27	0.46
0.32	0.39
0.35	0.4
0.29	0.47
0.24	0.55
0.23	0.45
0.29	0.49
0.24	0.48
0.27	0.42
0.25	0.51
0.22	0.51
0.31	0.48
0.27	0.39
0.32	0.3
0.21	0.47
0.31	0.43
0.32	0.4
0.18	0.41
0.25	0.46
0.26	0.32
0.22	0.45
0.32	0.45
0.26	0.39
0.19	0.48
0.26	0.5
0.18	0.45
0.3	0.5
0.17	0.52
0.2	0.41
0.21	0.43
0.31	0.37
0.26	0.29
0.23	0.53
0.27	0.4
0.25	0.52
0.21	0.38
0.19	0.44
0.2	0.58
0.2	0.47
0.2	0.46
0.29	0.47
0.25	0.51
0.29	0.42
0.22	0.35
0.19	0.5
0.26	0.38
0.23	0.44
0.17	0.47
0.37	0.41
0.25	0.38
0.2	0.35
0.26	0.49
0.3	0.34
0.24	0.52
0.28	0.39
0.33	0.36
0.2	0.39
0.23	0.47
0.34	0.44
0.25	0.45
0.25	0.45
0.29	0.45
0.33	0.4
0.3	0.4
0.26	0.44
0.23	0.5
0.28	0.4
0.18	0.47
0.26	0.42
0.35	0.48
0.29	0.49
0.24	0.43
0.22	0.49
0.17	0.34
0.19	0.46
0.3	0.44
0.2	0.45
0.29	0.36
0.32	0.41
0.25	0.41
0.29	0.46
0.22	0.35
0.19	0.34
0.28	0.35
0.24	0.22
0.27	0.29
0.27	0.16
0.26	0.21
0.24	0.24
0.21	0.21
0.27	0.2
0.23	0.22
0.2	0.23
0.25	0.16
0.25	0.23
0.31	0.24
0.25	0.2
0.21	0.17
0.31	0.19
0.23	0.21
0.18	0.22
0.23	0.18
0.23	0.12
0.22	0.18
0.25	0.17
0.18	0.18
0.23	0.18
0.25	0.11
0.23	0.15
0.26	0.19
0.32	0.15
0.21	0.15
0.23	0.13
0.19	0.11
0.19	0.09
0.23	0.15
0.16	0.09
0.27	0.13
0.21	0.14
0.19	0.14
0.18	0.07
0.2	0.08
0.16	0.11
0.21	0.1
0.13	0.11
0.25	0.07
0.21	0.1
0.24	0.06
0.23	0.15
0.15	0.07
0.17	0.09
0.15	0.1
0.29	0.16
0.16	0.12
0.23	0.08
0.22	0.06
0.11	0.06
0.22	0.09
0.24	0.1
0.23	0.04
0.16	0.13
0.29	0.06
0.18	0.08
0.2	0.04
0.23	0.08
0.19	0.07
0.18	0.07
0.21	0.06
